Well,Content,Raw Data (No filter),
F07,Sample X127,3391,
F08,Sample X128,3374,
F09,Sample X129,3373,
F10,Sample X130,3155,
F11,Sample X131,3217,
F12,Sample X132,3384,
F13,Sample X133,1793,
F14,Sample X134,2542,
F15,Sample X135,3712,
F16,Sample X136,3669,
F17,Sample X137,3587,
F18,Sample X138,3358,
F19,Sample X139,3477,
F20,Sample X140,3431,
F21,Sample X141,3213,
F22,Sample X142,3182,
F23,Sample X143,3186,
F24,Sample X144,3297,
G01,Sample X145,3622,
G02,Sample X146,1289,
G03,Sample X147,1314,
G04,Sample X148,1177,
G05,Sample X149,1059,
G06,Sample X150,1810,
G07,Sample X151,2548,
G08,Sample X152,3247,
G09,Sample X153,3472,
G10,Sample X154,3550,
G11,Sample X155,3298,
G12,Sample X156,3823,
G13,Sample X157,3414,
G14,Sample X158,3392,
G15,Sample X159,3139,
G16,Sample X160,3498,
G17,Sample X161,3080,
G18,Sample X162,3220,
G19,Sample X163,3517,
G20,Sample X164,3215,
G21,Sample X165,3695,
G22,Sample X166,3509,
G23,Sample X167,3369,
G24,Sample X168,3519,
H01,Sample X169,3811,
H02,Sample X170,3068,
H03,Sample X171,3408,
H04,Sample X172,3668,
H05,Sample X173,3463,
H06,Sample X174,3987,
H07,Sample X175,3791,
H08,Sample X176,3540,
H09,Sample X177,3608,
H10,Sample X178,3497,
H11,Sample X179,3843,
H12,Sample X180,3756,
H13,Sample X181,3289,
H14,Sample X182,3332,
H15,Sample X183,3294,
H16,Sample X184,3287,
H17,Sample X185,3469,
H18,Sample X186,3372,
H19,Sample X187,3269,
H20,Sample X188,3155,
H21,Sample X189,3682,
H22,Sample X190,3346,
H23,Sample X191,3593,
H24,Sample X192,3420,
I01,Sample X193,3861,
I02,Sample X194,1884,
I03,Sample X195,2904,
I04,Sample X196,23570,
I05,Sample X197,57842,
I06,Sample X198,93429,
I07,Sample X199,107363,
I08,Sample X200,125071,
I09,Sample X201,116936,
I10,Sample X202,81305,
I11,Sample X203,59235,
I12,Sample X204,6740,
I13,Sample X205,2613,
I14,Sample X206,2684,
I15,Sample X207,2981,
I16,Sample X208,3365,
I17,Sample X209,3377,
I18,Sample X210,3297,
I19,Sample X211,3097,
I20,Sample X212,3355,
I21,Sample X213,3516,
I22,Sample X214,3707,
I23,Sample X215,3402,
I24,Sample X216,3372,
J01,Sample X217,4041,
J02,Sample X218,3142,
J03,Sample X219,3869,
J04,Sample X220,3754,
J05,Sample X221,3872,
J06,Sample X222,3702,
J07,Sample X223,3862,
J08,Sample X224,4019,
J09,Sample X225,3709,
J10,Sample X226,3728,
J11,Sample X227,3518,
J12,Sample X228,3466,
J13,Sample X229,3715,
J14,Sample X230,3681,
J15,Sample X231,3443,
J16,Sample X232,3530,
J17,Sample X233,3518,
J18,Sample X234,3379,
J19,Sample X235,3241,
J20,Sample X236,3376,
J21,Sample X237,3435,
J22,Sample X238,3508,
J23,Sample X239,3395,
J24,Sample X240,3403,
K01,Sample X241,3688,
K02,Sample X242,1300,
K03,Sample X243,2061,
K04,Sample X244,3074,
K05,Sample X245,3472,
K06,Sample X246,3672,
K07,Sample X247,3674,
K08,Sample X248,3374,
K09,Sample X249,3476,
K10,Sample X250,3308,
K11,Sample X251,3434,
K12,Sample X252,3644,
K13,Sample X253,3185,
K14,Sample X254,3185,
K15,Sample X255,3462,
K16,Sample X256,3378,
K17,Sample X257,3268,
K18,Sample X258,3486,
K19,Sample X259,3569,
K20,Sample X260,3337,
K21,Sample X261,3578,
K22,Sample X262,3668,
K23,Sample X263,3224,
K24,Sample X264,3444,
L01,Sample X265,3692,
L02,Sample X266,2753,
L03,Sample X267,3144,
L04,Sample X268,3448,
L05,Sample X269,3482,
L06,Sample X270,3710,
L07,Sample X271,3645,
L08,Sample X272,3684,
L09,Sample X273,3724,
L10,Sample X274,3661,
L11,Sample X275,3873,
L12,Sample X276,3512,
L13,Sample X277,3219,
L14,Sample X278,3445,
L15,Sample X279,3715,
L16,Sample X280,3678,
L17,Sample X281,4152,
L18,Sample X282,3571,
L19,Sample X283,3469,
L20,Sample X284,3500,
L21,Sample X285,3607,
L22,Sample X286,3249,
L23,Sample X287,3503,
L24,Sample X288,3448,
M01,Sample X289,3644,
M02,Sample X290,2953,
M03,Sample X291,3202,
M04,Sample X292,3488,
M05,Sample X293,3773,
M06,Sample X294,3629,
M07,Sample X295,3533,
M08,Sample X296,3870,
M09,Sample X297,3403,
M10,Sample X298,3948,
M11,Sample X299,3743,
M12,Sample X300,3715,
M13,Sample X301,3499,
M14,Sample X302,3718,
M15,Sample X303,3442,
M16,Sample X304,3362,
M17,Sample X305,3318,
M18,Sample X306,3374,
M19,Sample X307,3444,
M20,Sample X308,3554,
M21,Sample X309,3471,
M22,Sample X310,3532,
M23,Sample X311,3630,
M24,Sample X312,3436,
N01,Sample X313,3471,
N02,Sample X314,4225,
N03,Sample X315,3907,
N04,Sample X316,3139,
N05,Sample X317,3166,
N06,Sample X318,3101,
N07,Sample X319,3224,
N08,Sample X320,3275,
N09,Sample X321,3539,
N10,Sample X322,3501,
N11,Sample X323,3335,
N12,Sample X324,3695,
N13,Sample X325,2477,
N14,Sample X326,2666,
N15,Sample X327,3034,
N16,Sample X328,3279,
N17,Sample X329,3467,
N18,Sample X330,3313,
N19,Sample X331,3352,
N20,Sample X332,3826,
N21,Sample X333,3578,
N22,Sample X334,3598,
N23,Sample X335,3382,
N24,Sample X336,3452,
O01,Sample X337,3506,
O02,Sample X338,2542,
O03,Sample X339,2934,
O04,Sample X340,3142,
O05,Sample X341,3350,
O06,Sample X342,3292,
O07,Sample X343,3416,
O08,Sample X344,3349,
O09,Sample X345,3320,
O10,Sample X346,3541,
O11,Sample X347,3831,
O12,Sample X348,3710,
O13,Sample X349,1915,
O14,Sample X350,2734,
O15,Sample X351,3275,
O16,Sample X352,3249,
O17,Sample X353,3525,
O18,Sample X354,3649,
O19,Sample X355,3699,
O20,Sample X356,3410,
O21,Sample X357,3713,
O22,Sample X358,3627,
O23,Sample X359,3510,
O24,Sample X360,3517,
P01,Sample X361,3534,
P02,Sample X362,3256,
P03,Sample X363,3150,
P04,Sample X364,3295,
P05,Sample X365,3617,
P06,Sample X366,3463,
P07,Sample X367,3575,
P08,Sample X368,3563,
P09,Sample X369,3761,
P10,Sample X370,3453,
P11,Sample X371,3544,
P12,Sample X372,3424,
P13,Sample X373,3337,
P14,Sample X374,3591,
P15,Sample X375,3397,
P16,Sample X376,3594,
P17,Sample X377,3583,
P18,Sample X378,3548,
P19,Sample X379,3384,
P20,Sample X380,3650,
P21,Sample X381,3602,
P22,Sample X382,3447,
P23,Sample X383,3772,
P24,Sample X384,3686,
