Well,Content,Raw Data (No filter),
F11,Sample X131,2953,
F12,Sample X132,2793,
F13,Sample X133,2387,
F14,Sample X134,2802,
F15,Sample X135,2830,
F16,Sample X136,2796,
F17,Sample X137,2854,
F18,Sample X138,2811,
F19,Sample X139,2868,
F20,Sample X140,2950,
F21,Sample X141,2914,
F22,Sample X142,2910,
F23,Sample X143,3068,
F24,Sample X144,3127,
G01,Sample X145,2724,
G02,Sample X146,1214,
G03,Sample X147,1339,
G04,Sample X148,3286,
G05,Sample X149,3128,
G06,Sample X150,2971,
G07,Sample X151,2994,
G08,Sample X152,2910,
G09,Sample X153,3001,
G10,Sample X154,2918,
G11,Sample X155,3062,
G12,Sample X156,2993,
G13,Sample X157,1898,
G14,Sample X158,2102,
G15,Sample X159,2411,
G16,Sample X160,2631,
G17,Sample X161,2624,
G18,Sample X162,2745,
G19,Sample X163,2812,
G20,Sample X164,2950,
G21,Sample X165,2889,
G22,Sample X166,2808,
G23,Sample X167,3155,
G24,Sample X168,3007,
H01,Sample X169,3008,
H02,Sample X170,702,
H03,Sample X171,954,
H04,Sample X172,1461,
H05,Sample X173,2239,
H06,Sample X174,2450,
H07,Sample X175,2798,
H08,Sample X176,2896,
H09,Sample X177,2784,
H10,Sample X178,3038,
H11,Sample X179,2959,
H12,Sample X180,2908,
H13,Sample X181,1605,
H14,Sample X182,2784,
H15,Sample X183,6505,
H16,Sample X184,2462,
H17,Sample X185,2357,
H18,Sample X186,2787,
H19,Sample X187,2726,
H20,Sample X188,2893,
H21,Sample X189,2838,
H22,Sample X190,2878,
H23,Sample X191,2930,
H24,Sample X192,3102,
I01,Sample X193,3145,
I02,Sample X194,1668,
I03,Sample X195,1652,
I04,Sample X196,1818,
I05,Sample X197,2362,
I06,Sample X198,2689,
I07,Sample X199,2796,
I08,Sample X200,2892,
I09,Sample X201,2622,
I10,Sample X202,2832,
I11,Sample X203,2855,
I12,Sample X204,2833,
I13,Sample X205,32133,
I14,Sample X206,31907,
I15,Sample X207,29374,
I16,Sample X208,20457,
I17,Sample X209,13133,
I18,Sample X210,14621,
I19,Sample X211,9792,
I20,Sample X212,7387,
I21,Sample X213,5193,
I22,Sample X214,3650,
I23,Sample X215,2871,
I24,Sample X216,3144,
J01,Sample X217,2884,
J02,Sample X218,1485,
J03,Sample X219,1947,
J04,Sample X220,2147,
J05,Sample X221,2362,
J06,Sample X222,2395,
J07,Sample X223,2609,
J08,Sample X224,2859,
J09,Sample X225,2917,
J10,Sample X226,2773,
J11,Sample X227,2884,
J12,Sample X228,2804,
J13,Sample X229,3055,
J14,Sample X230,2784,
J15,Sample X231,2917,
J16,Sample X232,2848,
J17,Sample X233,2724,
J18,Sample X234,2960,
J19,Sample X235,2887,
J20,Sample X236,3107,
J21,Sample X237,2809,
J22,Sample X238,2929,
J23,Sample X239,3101,
J24,Sample X240,3145,
K01,Sample X241,3004,
K02,Sample X242,2312,
K03,Sample X243,2332,
K04,Sample X244,2484,
K05,Sample X245,2703,
K06,Sample X246,2622,
K07,Sample X247,2945,
K08,Sample X248,2798,
K09,Sample X249,2844,
K10,Sample X250,2888,
K11,Sample X251,3047,
K12,Sample X252,3180,
K13,Sample X253,1168,
K14,Sample X254,1442,
K15,Sample X255,1647,
K16,Sample X256,2168,
K17,Sample X257,2505,
K18,Sample X258,2618,
K19,Sample X259,2942,
K20,Sample X260,2851,
K21,Sample X261,2960,
K22,Sample X262,3233,
K23,Sample X263,2918,
K24,Sample X264,3247,
L01,Sample X265,3144,
L02,Sample X266,54929,
L03,Sample X267,98758,
L04,Sample X268,115123,
L05,Sample X269,108401,
L06,Sample X270,73157,
L07,Sample X271,46399,
L08,Sample X272,22528,
L09,Sample X273,9011,
L10,Sample X274,3934,
L11,Sample X275,3253,
L12,Sample X276,2837,
L13,Sample X277,2749,
L14,Sample X278,3022,
L15,Sample X279,2795,
L16,Sample X280,3001,
L17,Sample X281,2801,
L18,Sample X282,2957,
L19,Sample X283,2872,
L20,Sample X284,2868,
L21,Sample X285,2907,
L22,Sample X286,2789,
L23,Sample X287,3069,
L24,Sample X288,3148,
M01,Sample X289,2998,
M02,Sample X290,3654,
M03,Sample X291,4006,
M04,Sample X292,4335,
M05,Sample X293,4060,
M06,Sample X294,3421,
M07,Sample X295,2910,
M08,Sample X296,2548,
M09,Sample X297,2645,
M10,Sample X298,3097,
M11,Sample X299,3019,
M12,Sample X300,2859,
M13,Sample X301,1781,
M14,Sample X302,2795,
M15,Sample X303,3548,
M16,Sample X304,3519,
M17,Sample X305,3145,
M18,Sample X306,2938,
M19,Sample X307,2855,
M20,Sample X308,2885,
M21,Sample X309,3029,
M22,Sample X310,2766,
M23,Sample X311,3111,
M24,Sample X312,3228,
N01,Sample X313,3212,
N02,Sample X314,1966,
N03,Sample X315,1900,
N04,Sample X316,2285,
N05,Sample X317,2554,
N06,Sample X318,2900,
N07,Sample X319,2714,
N08,Sample X320,2685,
N09,Sample X321,2757,
N10,Sample X322,2623,
N11,Sample X323,3024,
N12,Sample X324,3104,
N13,Sample X325,1767,
N14,Sample X326,1928,
N15,Sample X327,2582,
N16,Sample X328,2805,
N17,Sample X329,2945,
N18,Sample X330,2912,
N19,Sample X331,2819,
N20,Sample X332,2846,
N21,Sample X333,2852,
N22,Sample X334,3038,
N23,Sample X335,3032,
N24,Sample X336,3042,
O01,Sample X337,3046,
O02,Sample X338,3059,
O03,Sample X339,3052,
O04,Sample X340,2917,
O05,Sample X341,3103,
O06,Sample X342,3256,
O07,Sample X343,3276,
O08,Sample X344,2870,
O09,Sample X345,2614,
O10,Sample X346,2815,
O11,Sample X347,2923,
O12,Sample X348,2963,
O13,Sample X349,1891,
O14,Sample X350,1875,
O15,Sample X351,2162,
O16,Sample X352,2528,
O17,Sample X353,2736,
O18,Sample X354,2869,
O19,Sample X355,3098,
O20,Sample X356,3103,
O21,Sample X357,2964,
O22,Sample X358,3010,
O23,Sample X359,2993,
O24,Sample X360,3490,
P01,Sample X361,3331,
P02,Sample X362,3471,
P03,Sample X363,2905,
P04,Sample X364,3160,
P05,Sample X365,3250,
P06,Sample X366,3125,
P07,Sample X367,3288,
P08,Sample X368,3111,
P09,Sample X369,3167,
P10,Sample X370,3194,
P11,Sample X371,3280,
P12,Sample X372,3168,
P13,Sample X373,2970,
P14,Sample X374,3113,
P15,Sample X375,3242,
P16,Sample X376,3068,
P17,Sample X377,3113,
P18,Sample X378,3177,
P19,Sample X379,3223,
P20,Sample X380,3186,
P21,Sample X381,3102,
P22,Sample X382,3101,
P23,Sample X383,3286,
P24,Sample X384,3412,
