Well,Content,Raw Data (530-15/590-20),
F12,Sample X132,117473,
F13,Sample X133,58748,
F14,Sample X134,105227,
F15,Sample X135,109753,
F16,Sample X136,110223,
F17,Sample X137,120195,
F18,Sample X138,116928,
F19,Sample X139,130891,
F20,Sample X140,125487,
F21,Sample X141,128181,
F22,Sample X142,110509,
F23,Sample X143,129928,
F24,Sample X144,130211,
G01,Sample X145,136903,
G02,Sample X146,126765,
G03,Sample X147,125655,
G04,Sample X148,114237,
G05,Sample X149,126912,
G06,Sample X150,123708,
G07,Sample X151,117365,
G08,Sample X152,113118,
G09,Sample X153,131298,
G10,Sample X154,113161,
G11,Sample X155,120038,
G12,Sample X156,109434,
G13,Sample X157,35193,
G14,Sample X158,89745,
G15,Sample X159,111497,
G16,Sample X160,123929,
G17,Sample X161,118520,
G18,Sample X162,126088,
G19,Sample X163,113722,
G20,Sample X164,121792,
G21,Sample X165,110407,
G22,Sample X166,130455,
G23,Sample X167,132195,
G24,Sample X168,129845,
H01,Sample X169,129897,
H02,Sample X170,127067,
H03,Sample X171,131988,
H04,Sample X172,123201,
H05,Sample X173,111124,
H06,Sample X174,115900,
H07,Sample X175,108742,
H08,Sample X176,106665,
H09,Sample X177,113766,
H10,Sample X178,104615,
H11,Sample X179,109005,
H12,Sample X180,108068,
H13,Sample X181,100531,
H14,Sample X182,103562,
H15,Sample X183,112422,
H16,Sample X184,113889,
H17,Sample X185,113517,
H18,Sample X186,112495,
H19,Sample X187,112639,
H20,Sample X188,119140,
H21,Sample X189,113861,
H22,Sample X190,125083,
H23,Sample X191,128822,
H24,Sample X192,140915,
I01,Sample X193,136399,
I02,Sample X194,133841,
I03,Sample X195,127788,
I04,Sample X196,123636,
I05,Sample X197,126218,
I06,Sample X198,107869,
I07,Sample X199,108096,
I08,Sample X200,119916,
I09,Sample X201,120016,
I10,Sample X202,112537,
I11,Sample X203,107178,
I12,Sample X204,113287,
I13,Sample X205,3409,
I14,Sample X206,3419,
I15,Sample X207,16237,
I16,Sample X208,54500,
I17,Sample X209,82906,
I18,Sample X210,101990,
I19,Sample X211,124654,
I20,Sample X212,124591,
I21,Sample X213,126133,
I22,Sample X214,129684,
I23,Sample X215,131584,
I24,Sample X216,139310,
J01,Sample X217,130712,
J02,Sample X218,130500,
J03,Sample X219,126333,
J04,Sample X220,125637,
J05,Sample X221,112130,
J06,Sample X222,115305,
J07,Sample X223,127184,
J08,Sample X224,111352,
J09,Sample X225,110080,
J10,Sample X226,114346,
J11,Sample X227,107574,
J12,Sample X228,110077,
J13,Sample X229,79259,
J14,Sample X230,106483,
J15,Sample X231,105665,
J16,Sample X232,109753,
J17,Sample X233,105861,
J18,Sample X234,120061,
J19,Sample X235,115769,
J20,Sample X236,123907,
J21,Sample X237,129660,
J22,Sample X238,125876,
J23,Sample X239,129945,
J24,Sample X240,139231,
K01,Sample X241,137403,
K02,Sample X242,137053,
K03,Sample X243,134144,
K04,Sample X244,134825,
K05,Sample X245,108788,
K06,Sample X246,118169,
K07,Sample X247,105760,
K08,Sample X248,119147,
K09,Sample X249,106974,
K10,Sample X250,106617,
K11,Sample X251,107389,
K12,Sample X252,108177,
K13,Sample X253,110001,
K14,Sample X254,110877,
K15,Sample X255,107376,
K16,Sample X256,110151,
K17,Sample X257,116683,
K18,Sample X258,119510,
K19,Sample X259,118420,
K20,Sample X260,128779,
K21,Sample X261,130622,
K22,Sample X262,121489,
K23,Sample X263,129978,
K24,Sample X264,131229,
L01,Sample X265,124511,
L02,Sample X266,47806,
L03,Sample X267,74779,
L04,Sample X268,115297,
L05,Sample X269,115834,
L06,Sample X270,119224,
L07,Sample X271,111781,
L08,Sample X272,103756,
L09,Sample X273,104707,
L10,Sample X274,106600,
L11,Sample X275,111059,
L12,Sample X276,110458,
L13,Sample X277,105942,
L14,Sample X278,107317,
L15,Sample X279,109826,
L16,Sample X280,106087,
L17,Sample X281,107254,
L18,Sample X282,110945,
L19,Sample X283,120924,
L20,Sample X284,122615,
L21,Sample X285,123490,
L22,Sample X286,128097,
L23,Sample X287,130988,
L24,Sample X288,135440,
M01,Sample X289,132103,
M02,Sample X290,137936,
M03,Sample X291,138493,
M04,Sample X292,129793,
M05,Sample X293,113418,
M06,Sample X294,112686,
M07,Sample X295,111237,
M08,Sample X296,108104,
M09,Sample X297,114492,
M10,Sample X298,107656,
M11,Sample X299,110683,
M12,Sample X300,110355,
M13,Sample X301,106262,
M14,Sample X302,110615,
M15,Sample X303,110980,
M16,Sample X304,111103,
M17,Sample X305,107589,
M18,Sample X306,119912,
M19,Sample X307,123243,
M20,Sample X308,115242,
M21,Sample X309,119861,
M22,Sample X310,126711,
M23,Sample X311,138639,
M24,Sample X312,123793,
N01,Sample X313,138703,
N02,Sample X314,132197,
N03,Sample X315,132513,
N04,Sample X316,114313,
N05,Sample X317,130789,
N06,Sample X318,110691,
N07,Sample X319,104717,
N08,Sample X320,96297,
N09,Sample X321,108883,
N10,Sample X322,105526,
N11,Sample X323,108406,
N12,Sample X324,106458,
N13,Sample X325,84868,
N14,Sample X326,105469,
N15,Sample X327,110728,
N16,Sample X328,118764,
N17,Sample X329,125690,
N18,Sample X330,120236,
N19,Sample X331,130972,
N20,Sample X332,138396,
N21,Sample X333,128125,
N22,Sample X334,137651,
N23,Sample X335,130765,
N24,Sample X336,129145,
O01,Sample X337,138165,
O02,Sample X338,127662,
O03,Sample X339,138263,
O04,Sample X340,118402,
O05,Sample X341,127851,
O06,Sample X342,109549,
O07,Sample X343,132804,
O08,Sample X344,112544,
O09,Sample X345,113145,
O10,Sample X346,114087,
O11,Sample X347,116388,
O12,Sample X348,108776,
O13,Sample X349,111327,
O14,Sample X350,109632,
O15,Sample X351,106195,
O16,Sample X352,115798,
O17,Sample X353,128554,
O18,Sample X354,120015,
O19,Sample X355,128634,
O20,Sample X356,129421,
O21,Sample X357,133953,
O22,Sample X358,128228,
O23,Sample X359,125395,
O24,Sample X360,131766,
P01,Sample X361,123733,
P02,Sample X362,126968,
P03,Sample X363,123377,
P04,Sample X364,137203,
P05,Sample X365,125611,
P06,Sample X366,118948,
P07,Sample X367,124906,
P08,Sample X368,123632,
P09,Sample X369,119209,
P10,Sample X370,101154,
P11,Sample X371,129347,
P12,Sample X372,121143,
P13,Sample X373,110430,
P14,Sample X374,136353,
P15,Sample X375,104006,
P16,Sample X376,127738,
P17,Sample X377,136695,
P18,Sample X378,134286,
P19,Sample X379,128169,
P20,Sample X380,125823,
P21,Sample X381,129125,
P22,Sample X382,129590,
P23,Sample X383,133344,
P24,Sample X384,128849,
