Well,Content,Raw Data (530-15/590-20),
E12,Sample X108,88870,
E13,Sample X109,1976,
E14,Sample X110,1963,
E15,Sample X111,2666,
E16,Sample X112,67998,
E17,Sample X113,62710,
E18,Sample X114,90972,
E19,Sample X115,112064,
E20,Sample X116,112158,
E21,Sample X117,107224,
E22,Sample X118,113995,
E23,Sample X119,112418,
E24,Sample X120,111059,
F01,Sample X121,107332,
F02,Sample X122,114406,
F03,Sample X123,116583,
F04,Sample X124,99509,
F05,Sample X125,115421,
F06,Sample X126,94467,
F07,Sample X127,110617,
F08,Sample X128,107612,
F09,Sample X129,75271,
F10,Sample X130,90483,
F11,Sample X131,93004,
F12,Sample X132,103675,
F13,Sample X133,108107,
F14,Sample X134,82476,
F15,Sample X135,100921,
F16,Sample X136,96409,
F17,Sample X137,91436,
F18,Sample X138,74922,
F19,Sample X139,109471,
F20,Sample X140,104499,
F21,Sample X141,113128,
F22,Sample X142,115331,
F23,Sample X143,112491,
F24,Sample X144,111084,
G01,Sample X145,110846,
G02,Sample X146,1831,
G03,Sample X147,1883,
G04,Sample X148,106565,
G05,Sample X149,102845,
G06,Sample X150,111008,
G07,Sample X151,104228,
G08,Sample X152,102127,
G09,Sample X153,103805,
G10,Sample X154,73005,
G11,Sample X155,88170,
G12,Sample X156,104667,
G13,Sample X157,100961,
G14,Sample X158,104259,
G15,Sample X159,107894,
G16,Sample X160,107328,
G17,Sample X161,92873,
G18,Sample X162,96524,
G19,Sample X163,91947,
G20,Sample X164,109096,
G21,Sample X165,114116,
G22,Sample X166,116569,
G23,Sample X167,116369,
G24,Sample X168,115645,
H01,Sample X169,115803,
H02,Sample X170,69643,
H03,Sample X171,94202,
H04,Sample X172,112015,
H05,Sample X173,113741,
H06,Sample X174,106179,
H07,Sample X175,110794,
H08,Sample X176,104079,
H09,Sample X177,106038,
H10,Sample X178,79071,
H11,Sample X179,70001,
H12,Sample X180,86478,
H13,Sample X181,68233,
H14,Sample X182,80198,
H15,Sample X183,94371,
H16,Sample X184,62556,
H17,Sample X185,68338,
H18,Sample X186,95313,
H19,Sample X187,104433,
H20,Sample X188,109729,
H21,Sample X189,112957,
H22,Sample X190,116798,
H23,Sample X191,110916,
H24,Sample X192,109644,
I01,Sample X193,113788,
I02,Sample X194,117907,
I03,Sample X195,117595,
I04,Sample X196,119257,
I05,Sample X197,117448,
I06,Sample X198,92835,
I07,Sample X199,108955,
I08,Sample X200,108734,
I09,Sample X201,105019,
I10,Sample X202,105291,
I11,Sample X203,102627,
I12,Sample X204,73733,
I13,Sample X205,98727,
I14,Sample X206,93092,
I15,Sample X207,93377,
I16,Sample X208,92943,
I17,Sample X209,104815,
I18,Sample X210,97720,
I19,Sample X211,107701,
I20,Sample X212,112548,
I21,Sample X213,112063,
I22,Sample X214,119336,
I23,Sample X215,115447,
I24,Sample X216,107193,
J01,Sample X217,112879,
J02,Sample X218,114839,
J03,Sample X219,118485,
J04,Sample X220,118446,
J05,Sample X221,113738,
J06,Sample X222,90770,
J07,Sample X223,91043,
J08,Sample X224,95738,
J09,Sample X225,98911,
J10,Sample X226,72192,
J11,Sample X227,96160,
J12,Sample X228,109324,
J13,Sample X229,99644,
J14,Sample X230,82460,
J15,Sample X231,80718,
J16,Sample X232,94363,
J17,Sample X233,105625,
J18,Sample X234,109776,
J19,Sample X235,93776,
J20,Sample X236,109539,
J21,Sample X237,115947,
J22,Sample X238,115639,
J23,Sample X239,119092,
J24,Sample X240,111107,
K01,Sample X241,112095,
K02,Sample X242,103343,
K03,Sample X243,107512,
K04,Sample X244,115961,
K05,Sample X245,113643,
K06,Sample X246,112308,
K07,Sample X247,108634,
K08,Sample X248,78134,
K09,Sample X249,112940,
K10,Sample X250,110022,
K11,Sample X251,109652,
K12,Sample X252,112710,
K13,Sample X253,1814,
K14,Sample X254,41465,
K15,Sample X255,74140,
K16,Sample X256,108314,
K17,Sample X257,93402,
K18,Sample X258,95011,
K19,Sample X259,115670,
K20,Sample X260,98645,
K21,Sample X261,114170,
K22,Sample X262,119520,
K23,Sample X263,118615,
K24,Sample X264,118192,
L01,Sample X265,113462,
L02,Sample X266,113710,
L03,Sample X267,119662,
L04,Sample X268,118005,
L05,Sample X269,118621,
L06,Sample X270,112533,
L07,Sample X271,95050,
L08,Sample X272,114692,
L09,Sample X273,107850,
L10,Sample X274,96542,
L11,Sample X275,115449,
L12,Sample X276,114302,
L13,Sample X277,109236,
L14,Sample X278,112794,
L15,Sample X279,109091,
L16,Sample X280,113866,
L17,Sample X281,111635,
L18,Sample X282,107070,
L19,Sample X283,115920,
L20,Sample X284,117318,
L21,Sample X285,118172,
L22,Sample X286,118432,
L23,Sample X287,117992,
L24,Sample X288,113128,
M01,Sample X289,110110,
M02,Sample X290,111044,
M03,Sample X291,113867,
M04,Sample X292,113635,
M05,Sample X293,109920,
M06,Sample X294,114025,
M07,Sample X295,116900,
M08,Sample X296,114464,
M09,Sample X297,117273,
M10,Sample X298,108740,
M11,Sample X299,102284,
M12,Sample X300,117412,
M13,Sample X301,1963,
M14,Sample X302,104661,
M15,Sample X303,113027,
M16,Sample X304,117338,
M17,Sample X305,116062,
M18,Sample X306,113554,
M19,Sample X307,123373,
M20,Sample X308,115926,
M21,Sample X309,118186,
M22,Sample X310,117084,
M23,Sample X311,114199,
M24,Sample X312,110019,
N01,Sample X313,113626,
N02,Sample X314,96562,
N03,Sample X315,111967,
N04,Sample X316,114509,
N05,Sample X317,114429,
N06,Sample X318,111032,
N07,Sample X319,112291,
N08,Sample X320,113459,
N09,Sample X321,116541,
N10,Sample X322,116528,
N11,Sample X323,112671,
N12,Sample X324,115869,
N13,Sample X325,107273,
N14,Sample X326,118756,
N15,Sample X327,120333,
N16,Sample X328,117063,
N17,Sample X329,117282,
N18,Sample X330,115392,
N19,Sample X331,116924,
N20,Sample X332,116643,
N21,Sample X333,114559,
N22,Sample X334,115641,
N23,Sample X335,115014,
N24,Sample X336,111837,
O01,Sample X337,111268,
O02,Sample X338,111569,
O03,Sample X339,116743,
O04,Sample X340,119121,
O05,Sample X341,116165,
O06,Sample X342,114803,
O07,Sample X343,127058,
O08,Sample X344,120595,
O09,Sample X345,119192,
O10,Sample X346,118759,
O11,Sample X347,115884,
O12,Sample X348,119271,
O13,Sample X349,121449,
O14,Sample X350,121580,
O15,Sample X351,120905,
O16,Sample X352,119776,
O17,Sample X353,119723,
O18,Sample X354,118346,
O19,Sample X355,117306,
O20,Sample X356,114956,
O21,Sample X357,116592,
O22,Sample X358,114636,
O23,Sample X359,113953,
O24,Sample X360,113017,
P01,Sample X361,104244,
P02,Sample X362,110327,
P03,Sample X363,113141,
P04,Sample X364,111789,
P05,Sample X365,108769,
P06,Sample X366,109309,
P07,Sample X367,110153,
P08,Sample X368,112748,
P09,Sample X369,113052,
P10,Sample X370,107741,
P11,Sample X371,111299,
P12,Sample X372,115265,
P13,Sample X373,115134,
P14,Sample X374,113015,
P15,Sample X375,113455,
P16,Sample X376,111936,
P17,Sample X377,109778,
P18,Sample X378,114247,
P19,Sample X379,114329,
P20,Sample X380,113126,
P21,Sample X381,115517,
P22,Sample X382,113610,
P23,Sample X383,111519,
P24,Sample X384,106734,
