Well,Content,Raw Data (No filter),
I05,Sample X197,148076,
I06,Sample X198,178609,
I07,Sample X199,216170,
I08,Sample X200,244400,
I09,Sample X201,230677,
I10,Sample X202,224260,
I11,Sample X203,202712,
I12,Sample X204,209043,
I13,Sample X205,39251,
I14,Sample X206,43319,
I15,Sample X207,50545,
I16,Sample X208,44453,
I17,Sample X209,77860,
I18,Sample X210,68404,
I19,Sample X211,106863,
I20,Sample X212,163622,
I21,Sample X213,188728,
I22,Sample X214,231800,
I23,Sample X215,222585,
I24,Sample X216,199683,
J01,Sample X217,219938,
J02,Sample X218,17839,
J03,Sample X219,33968,
J04,Sample X220,75629,
J05,Sample X221,113410,
J06,Sample X222,166022,
J07,Sample X223,168888,
J08,Sample X224,210826,
J09,Sample X225,192096,
J10,Sample X226,235954,
J11,Sample X227,228812,
J12,Sample X228,213696,
J13,Sample X229,241687,
J14,Sample X230,217101,
J15,Sample X231,210997,
J16,Sample X232,220876,
J17,Sample X233,209035,
J18,Sample X234,235284,
J19,Sample X235,223597,
J20,Sample X236,189506,
J21,Sample X237,245774,
J22,Sample X238,187676,
J23,Sample X239,233379,
J24,Sample X240,234446,
K01,Sample X241,220090,
K02,Sample X242,176796,
K03,Sample X243,181675,
K04,Sample X244,219130,
K05,Sample X245,225157,
K06,Sample X246,217311,
K07,Sample X247,228749,
K08,Sample X248,216457,
K09,Sample X249,211479,
K10,Sample X250,229053,
K11,Sample X251,227564,
K12,Sample X252,205448,
K13,Sample X253,2003,
K14,Sample X254,1996,
K15,Sample X255,10088,
K16,Sample X256,50336,
K17,Sample X257,114345,
K18,Sample X258,162037,
K19,Sample X259,192161,
K20,Sample X260,185904,
K21,Sample X261,207057,
K22,Sample X262,176125,
K23,Sample X263,203972,
K24,Sample X264,208329,
L01,Sample X265,184448,
L02,Sample X266,70721,
L03,Sample X267,111109,
L04,Sample X268,148191,
L05,Sample X269,147091,
L06,Sample X270,168877,
L07,Sample X271,186178,
L08,Sample X272,187379,
L09,Sample X273,213220,
L10,Sample X274,218368,
L11,Sample X275,205189,
L12,Sample X276,234012,
L13,Sample X277,149748,
L14,Sample X278,187060,
L15,Sample X279,227771,
L16,Sample X280,188606,
L17,Sample X281,215411,
L18,Sample X282,237075,
L19,Sample X283,207330,
L20,Sample X284,224592,
L21,Sample X285,200579,
L22,Sample X286,182866,
L23,Sample X287,204994,
L24,Sample X288,227239,
M01,Sample X289,216240,
M02,Sample X290,6615,
M03,Sample X291,7856,
M04,Sample X292,14009,
M05,Sample X293,20232,
M06,Sample X294,38152,
M07,Sample X295,75623,
M08,Sample X296,130759,
M09,Sample X297,191382,
M10,Sample X298,216886,
M11,Sample X299,226081,
M12,Sample X300,219865,
M13,Sample X301,2344,
M14,Sample X302,28859,
M15,Sample X303,81173,
M16,Sample X304,132029,
M17,Sample X305,161000,
M18,Sample X306,206091,
M19,Sample X307,181139,
M20,Sample X308,212916,
M21,Sample X309,211800,
M22,Sample X310,212677,
M23,Sample X311,177056,
M24,Sample X312,227893,
N01,Sample X313,203430,
N02,Sample X314,8637,
N03,Sample X315,28715,
N04,Sample X316,82672,
N05,Sample X317,144991,
N06,Sample X318,191178,
N07,Sample X319,168258,
N08,Sample X320,207788,
N09,Sample X321,227324,
N10,Sample X322,208805,
N11,Sample X323,211843,
N12,Sample X324,233781,
N13,Sample X325,16266,
N14,Sample X326,78809,
N15,Sample X327,138166,
N16,Sample X328,161799,
N17,Sample X329,208227,
N18,Sample X330,206463,
N19,Sample X331,205533,
N20,Sample X332,216708,
N21,Sample X333,204871,
N22,Sample X334,232446,
N23,Sample X335,210156,
N24,Sample X336,177584,
O01,Sample X337,245411,
O02,Sample X338,228064,
O03,Sample X339,214171,
O04,Sample X340,223854,
O05,Sample X341,216849,
O06,Sample X342,220743,
O07,Sample X343,34677,
O08,Sample X344,83065,
O09,Sample X345,158988,
O10,Sample X346,198086,
O11,Sample X347,213904,
O12,Sample X348,238696,
O13,Sample X349,95774,
O14,Sample X350,99335,
O15,Sample X351,112207,
O16,Sample X352,133979,
O17,Sample X353,162507,
O18,Sample X354,155462,
O19,Sample X355,196395,
O20,Sample X356,201469,
O21,Sample X357,208603,
O22,Sample X358,191055,
O23,Sample X359,211301,
O24,Sample X360,208233,
P01,Sample X361,274213,
P02,Sample X362,212238,
P03,Sample X363,236909,
P04,Sample X364,219011,
P05,Sample X365,234293,
P06,Sample X366,231304,
P07,Sample X367,227279,
P08,Sample X368,224926,
P09,Sample X369,213910,
P10,Sample X370,218548,
P11,Sample X371,232782,
P12,Sample X372,218660,
P13,Sample X373,222524,
P14,Sample X374,223083,
P15,Sample X375,228937,
P16,Sample X376,218550,
P17,Sample X377,210919,
P18,Sample X378,218553,
P19,Sample X379,194064,
P20,Sample X380,203518,
P21,Sample X381,250639,
P22,Sample X382,218231,
P23,Sample X383,199355,
P24,Sample X384,230386,
