Well,Content,Raw Data (530-15/590-20),
F07,Sample X127,108858,
F08,Sample X128,110528,
F09,Sample X129,104336,
F10,Sample X130,106152,
F11,Sample X131,109130,
F12,Sample X132,106842,
F13,Sample X133,99015,
F14,Sample X134,99410,
F15,Sample X135,98282,
F16,Sample X136,105815,
F17,Sample X137,105013,
F18,Sample X138,107460,
F19,Sample X139,105713,
F20,Sample X140,106409,
F21,Sample X141,108008,
F22,Sample X142,107295,
F23,Sample X143,111563,
F24,Sample X144,111299,
G01,Sample X145,113252,
G02,Sample X146,117713,
G03,Sample X147,115517,
G04,Sample X148,112807,
G05,Sample X149,111044,
G06,Sample X150,109326,
G07,Sample X151,109325,
G08,Sample X152,103542,
G09,Sample X153,99662,
G10,Sample X154,103650,
G11,Sample X155,102351,
G12,Sample X156,104635,
G13,Sample X157,97831,
G14,Sample X158,104299,
G15,Sample X159,107298,
G16,Sample X160,108018,
G17,Sample X161,107814,
G18,Sample X162,100795,
G19,Sample X163,110291,
G20,Sample X164,110723,
G21,Sample X165,108570,
G22,Sample X166,113276,
G23,Sample X167,113323,
G24,Sample X168,114736,
H01,Sample X169,115286,
H02,Sample X170,118735,
H03,Sample X171,119038,
H04,Sample X172,114252,
H05,Sample X173,111388,
H06,Sample X174,108216,
H07,Sample X175,109376,
H08,Sample X176,106960,
H09,Sample X177,101336,
H10,Sample X178,98075,
H11,Sample X179,103531,
H12,Sample X180,106134,
H13,Sample X181,102418,
H14,Sample X182,94695,
H15,Sample X183,106342,
H16,Sample X184,108846,
H17,Sample X185,105487,
H18,Sample X186,102252,
H19,Sample X187,105257,
H20,Sample X188,104565,
H21,Sample X189,106203,
H22,Sample X190,108201,
H23,Sample X191,110507,
H24,Sample X192,112581,
I01,Sample X193,116450,
I02,Sample X194,121970,
I03,Sample X195,122719,
I04,Sample X196,117709,
I05,Sample X197,114088,
I06,Sample X198,111815,
I07,Sample X199,106786,
I08,Sample X200,108855,
I09,Sample X201,89122,
I10,Sample X202,102733,
I11,Sample X203,102288,
I12,Sample X204,91936,
I13,Sample X205,73955,
I14,Sample X206,78164,
I15,Sample X207,85263,
I16,Sample X208,106017,
I17,Sample X209,109990,
I18,Sample X210,110744,
I19,Sample X211,111022,
I20,Sample X212,116059,
I21,Sample X213,116120,
I22,Sample X214,117687,
I23,Sample X215,116032,
I24,Sample X216,115740,
J01,Sample X217,115418,
J02,Sample X218,87688,
J03,Sample X219,109676,
J04,Sample X220,118071,
J05,Sample X221,116068,
J06,Sample X222,114789,
J07,Sample X223,109871,
J08,Sample X224,107227,
J09,Sample X225,104271,
J10,Sample X226,110635,
J11,Sample X227,109246,
J12,Sample X228,106396,
J13,Sample X229,102856,
J14,Sample X230,108362,
J15,Sample X231,108863,
J16,Sample X232,108403,
J17,Sample X233,108724,
J18,Sample X234,107098,
J19,Sample X235,110396,
J20,Sample X236,111955,
J21,Sample X237,112261,
J22,Sample X238,114355,
J23,Sample X239,113534,
J24,Sample X240,116417,
K01,Sample X241,113549,
K02,Sample X242,103029,
K03,Sample X243,112386,
K04,Sample X244,105553,
K05,Sample X245,110435,
K06,Sample X246,113839,
K07,Sample X247,113634,
K08,Sample X248,111719,
K09,Sample X249,109506,
K10,Sample X250,111837,
K11,Sample X251,111753,
K12,Sample X252,111421,
K13,Sample X253,111724,
K14,Sample X254,108505,
K15,Sample X255,106739,
K16,Sample X256,112528,
K17,Sample X257,108388,
K18,Sample X258,111270,
K19,Sample X259,113766,
K20,Sample X260,113026,
K21,Sample X261,116130,
K22,Sample X262,113228,
K23,Sample X263,115800,
K24,Sample X264,110830,
L01,Sample X265,115148,
L02,Sample X266,1805,
L03,Sample X267,1854,
L04,Sample X268,1914,
L05,Sample X269,98993,
L06,Sample X270,111847,
L07,Sample X271,115726,
L08,Sample X272,110196,
L09,Sample X273,113001,
L10,Sample X274,113463,
L11,Sample X275,108663,
L12,Sample X276,115402,
L13,Sample X277,100925,
L14,Sample X278,102376,
L15,Sample X279,110097,
L16,Sample X280,111875,
L17,Sample X281,111379,
L18,Sample X282,108802,
L19,Sample X283,113119,
L20,Sample X284,113786,
L21,Sample X285,114161,
L22,Sample X286,116361,
L23,Sample X287,114658,
L24,Sample X288,114165,
M01,Sample X289,117866,
M02,Sample X290,117342,
M03,Sample X291,115761,
M04,Sample X292,114547,
M05,Sample X293,113859,
M06,Sample X294,113532,
M07,Sample X295,115824,
M08,Sample X296,115308,
M09,Sample X297,117131,
M10,Sample X298,115966,
M11,Sample X299,114845,
M12,Sample X300,114018,
M13,Sample X301,98308,
M14,Sample X302,108763,
M15,Sample X303,112773,
M16,Sample X304,115633,
M17,Sample X305,114326,
M18,Sample X306,114777,
M19,Sample X307,115726,
M20,Sample X308,114332,
M21,Sample X309,114725,
M22,Sample X310,116290,
M23,Sample X311,116625,
M24,Sample X312,113357,
N01,Sample X313,114779,
N02,Sample X314,118408,
N03,Sample X315,121481,
N04,Sample X316,117836,
N05,Sample X317,114579,
N06,Sample X318,114805,
N07,Sample X319,116669,
N08,Sample X320,110414,
N09,Sample X321,106370,
N10,Sample X322,106374,
N11,Sample X323,112628,
N12,Sample X324,116857,
N13,Sample X325,113551,
N14,Sample X326,112501,
N15,Sample X327,113352,
N16,Sample X328,113641,
N17,Sample X329,115083,
N18,Sample X330,108960,
N19,Sample X331,109742,
N20,Sample X332,110113,
N21,Sample X333,112220,
N22,Sample X334,116352,
N23,Sample X335,114424,
N24,Sample X336,113498,
O01,Sample X337,115862,
O02,Sample X338,114470,
O03,Sample X339,119399,
O04,Sample X340,118325,
O05,Sample X341,117930,
O06,Sample X342,116186,
O07,Sample X343,117941,
O08,Sample X344,117474,
O09,Sample X345,115558,
O10,Sample X346,115305,
O11,Sample X347,119576,
O12,Sample X348,121915,
O13,Sample X349,118744,
O14,Sample X350,118494,
O15,Sample X351,115348,
O16,Sample X352,114472,
O17,Sample X353,115823,
O18,Sample X354,117507,
O19,Sample X355,118481,
O20,Sample X356,118194,
O21,Sample X357,116418,
O22,Sample X358,116330,
O23,Sample X359,112098,
O24,Sample X360,112474,
P01,Sample X361,106453,
P02,Sample X362,112004,
P03,Sample X363,111517,
P04,Sample X364,108657,
P05,Sample X365,107169,
P06,Sample X366,104253,
P07,Sample X367,101397,
P08,Sample X368,104700,
P09,Sample X369,109851,
P10,Sample X370,109079,
P11,Sample X371,111076,
P12,Sample X372,112135,
P13,Sample X373,114724,
P14,Sample X374,114344,
P15,Sample X375,112184,
P16,Sample X376,111600,
P17,Sample X377,112030,
P18,Sample X378,114403,
P19,Sample X379,117313,
P20,Sample X380,115499,
P21,Sample X381,128513,
P22,Sample X382,116250,
P23,Sample X383,115219,
P24,Sample X384,131143,
