Well,Content,Raw Data (No filter),
D18,Sample X90,2338,
D19,Sample X91,2413,
D20,Sample X92,2174,
D21,Sample X93,2357,
D22,Sample X94,2464,
D23,Sample X95,2255,
D24,Sample X96,2456,
E01,Sample X97,2550,
E02,Sample X98,3474,
E03,Sample X99,5299,
E04,Sample X100,7905,
E05,Sample X101,8207,
E06,Sample X102,8333,
E07,Sample X103,8423,
E08,Sample X104,6985,
E09,Sample X105,4680,
E10,Sample X106,2769,
E11,Sample X107,2465,
E12,Sample X108,2445,
E13,Sample X109,1261,
E14,Sample X110,1368,
E15,Sample X111,1541,
E16,Sample X112,1681,
E17,Sample X113,1879,
E18,Sample X114,1654,
E19,Sample X115,1631,
E20,Sample X116,1280,
E21,Sample X117,1873,
E22,Sample X118,2516,
E23,Sample X119,2295,
E24,Sample X120,2411,
F01,Sample X121,2589,
F02,Sample X122,2228,
F03,Sample X123,3651,
F04,Sample X124,6065,
F05,Sample X125,10730,
F06,Sample X126,14599,
F07,Sample X127,14156,
F08,Sample X128,13944,
F09,Sample X129,14587,
F10,Sample X130,13152,
F11,Sample X131,10695,
F12,Sample X132,2571,
F13,Sample X133,1586,
F14,Sample X134,1478,
F15,Sample X135,1418,
F16,Sample X136,1393,
F17,Sample X137,1763,
F18,Sample X138,1309,
F19,Sample X139,1883,
F20,Sample X140,2059,
F21,Sample X141,2185,
F22,Sample X142,2494,
F23,Sample X143,2351,
F24,Sample X144,2507,
G01,Sample X145,2434,
G02,Sample X146,2710,
G03,Sample X147,2949,
G04,Sample X148,3957,
G05,Sample X149,4768,
G06,Sample X150,5323,
G07,Sample X151,5261,
G08,Sample X152,5543,
G09,Sample X153,4784,
G10,Sample X154,3128,
G11,Sample X155,2497,
G12,Sample X156,2303,
G13,Sample X157,2360,
G14,Sample X158,2208,
G15,Sample X159,2350,
G16,Sample X160,2257,
G17,Sample X161,2249,
G18,Sample X162,2493,
G19,Sample X163,2281,
G20,Sample X164,2365,
G21,Sample X165,2280,
G22,Sample X166,2224,
G23,Sample X167,2271,
G24,Sample X168,2486,
H01,Sample X169,2315,
H02,Sample X170,2600,
H03,Sample X171,2658,
H04,Sample X172,2494,
H05,Sample X173,2515,
H06,Sample X174,2385,
H07,Sample X175,2437,
H08,Sample X176,2303,
H09,Sample X177,2221,
H10,Sample X178,2170,
H11,Sample X179,2387,
H12,Sample X180,2078,
H13,Sample X181,2497,
H14,Sample X182,2316,
H15,Sample X183,2534,
H16,Sample X184,2367,
H17,Sample X185,2220,
H18,Sample X186,2249,
H19,Sample X187,2268,
H20,Sample X188,2321,
H21,Sample X189,2196,
H22,Sample X190,2529,
H23,Sample X191,2428,
H24,Sample X192,2327,
I01,Sample X193,2976,
I02,Sample X194,11359,
I03,Sample X195,14115,
I04,Sample X196,13448,
I05,Sample X197,14278,
I06,Sample X198,14916,
I07,Sample X199,14403,
I08,Sample X200,2445,
I09,Sample X201,2388,
I10,Sample X202,2309,
I11,Sample X203,2335,
I12,Sample X204,2206,
I13,Sample X205,1552,
I14,Sample X206,1714,
I15,Sample X207,3900,
I16,Sample X208,4698,
I17,Sample X209,3670,
I18,Sample X210,3281,
I19,Sample X211,2472,
I20,Sample X212,2286,
I21,Sample X213,2299,
I22,Sample X214,2380,
I23,Sample X215,2387,
I24,Sample X216,2510,
J01,Sample X217,2453,
J02,Sample X218,1113,
J03,Sample X219,1342,
J04,Sample X220,1567,
J05,Sample X221,1749,
J06,Sample X222,1973,
J07,Sample X223,2198,
J08,Sample X224,2187,
J09,Sample X225,2213,
J10,Sample X226,2270,
J11,Sample X227,2375,
J12,Sample X228,2192,
J13,Sample X229,729,
J14,Sample X230,1080,
J15,Sample X231,1554,
J16,Sample X232,1921,
J17,Sample X233,2143,
J18,Sample X234,2135,
J19,Sample X235,2305,
J20,Sample X236,2207,
J21,Sample X237,2402,
J22,Sample X238,2452,
J23,Sample X239,2332,
J24,Sample X240,2583,
K01,Sample X241,2390,
K02,Sample X242,1159,
K03,Sample X243,1223,
K04,Sample X244,1467,
K05,Sample X245,1690,
K06,Sample X246,1750,
K07,Sample X247,1767,
K08,Sample X248,1830,
K09,Sample X249,1946,
K10,Sample X250,2145,
K11,Sample X251,2349,
K12,Sample X252,2328,
K13,Sample X253,2485,
K14,Sample X254,2374,
K15,Sample X255,2393,
K16,Sample X256,2172,
K17,Sample X257,2196,
K18,Sample X258,2337,
K19,Sample X259,2350,
K20,Sample X260,2411,
K21,Sample X261,2410,
K22,Sample X262,2410,
K23,Sample X263,2469,
K24,Sample X264,2555,
L01,Sample X265,2453,
L02,Sample X266,1655,
L03,Sample X267,3285,
L04,Sample X268,2902,
L05,Sample X269,2523,
L06,Sample X270,2384,
L07,Sample X271,2262,
L08,Sample X272,2358,
L09,Sample X273,2184,
L10,Sample X274,2221,
L11,Sample X275,2372,
L12,Sample X276,2280,
L13,Sample X277,5741,
L14,Sample X278,3927,
L15,Sample X279,3022,
L16,Sample X280,2547,
L17,Sample X281,2437,
L18,Sample X282,2510,
L19,Sample X283,2427,
L20,Sample X284,2463,
L21,Sample X285,2454,
L22,Sample X286,2525,
L23,Sample X287,2461,
L24,Sample X288,2587,
M01,Sample X289,2430,
M02,Sample X290,1290,
M03,Sample X291,1317,
M04,Sample X292,1314,
M05,Sample X293,1310,
M06,Sample X294,1332,
M07,Sample X295,1278,
M08,Sample X296,1815,
M09,Sample X297,2320,
M10,Sample X298,2328,
M11,Sample X299,2879,
M12,Sample X300,2288,
M13,Sample X301,4113,
M14,Sample X302,5677,
M15,Sample X303,12109,
M16,Sample X304,14242,
M17,Sample X305,14328,
M18,Sample X306,14795,
M19,Sample X307,15652,
M20,Sample X308,15127,
M21,Sample X309,16335,
M22,Sample X310,16070,
M23,Sample X311,4787,
M24,Sample X312,2635,
N01,Sample X313,2343,
N02,Sample X314,1478,
N03,Sample X315,2015,
N04,Sample X316,4608,
N05,Sample X317,10630,
N06,Sample X318,16328,
N07,Sample X319,15269,
N08,Sample X320,16051,
N09,Sample X321,16247,
N10,Sample X322,16328,
N11,Sample X323,15565,
N12,Sample X324,9979,
N13,Sample X325,2067,
N14,Sample X326,2220,
N15,Sample X327,2249,
N16,Sample X328,2259,
N17,Sample X329,2271,
N18,Sample X330,2378,
N19,Sample X331,2327,
N20,Sample X332,2466,
N21,Sample X333,2487,
N22,Sample X334,2455,
N23,Sample X335,2415,
N24,Sample X336,2462,
O01,Sample X337,2545,
O02,Sample X338,2549,
O03,Sample X339,2945,
O04,Sample X340,3822,
O05,Sample X341,5343,
O06,Sample X342,4516,
O07,Sample X343,3747,
O08,Sample X344,2825,
O09,Sample X345,2473,
O10,Sample X346,2400,
O11,Sample X347,2533,
O12,Sample X348,2501,
O13,Sample X349,1778,
O14,Sample X350,1669,
O15,Sample X351,1834,
O16,Sample X352,1880,
O17,Sample X353,1855,
O18,Sample X354,1842,
O19,Sample X355,1988,
O20,Sample X356,2090,
O21,Sample X357,1876,
O22,Sample X358,2076,
O23,Sample X359,2389,
O24,Sample X360,2428,
P01,Sample X361,2466,
P02,Sample X362,2447,
P03,Sample X363,2341,
P04,Sample X364,2403,
P05,Sample X365,2431,
P06,Sample X366,2452,
P07,Sample X367,2484,
P08,Sample X368,2486,
P09,Sample X369,2582,
P10,Sample X370,2595,
P11,Sample X371,2380,
P12,Sample X372,2437,
P13,Sample X373,2589,
P14,Sample X374,2474,
P15,Sample X375,2684,
P16,Sample X376,2576,
P17,Sample X377,2719,
P18,Sample X378,2508,
P19,Sample X379,2531,
P20,Sample X380,2474,
P21,Sample X381,2498,
P22,Sample X382,2483,
P23,Sample X383,2589,
P24,Sample X384,2689,
