Well,Content,Raw Data (530-15/590-20),
F22,Sample X142,112894,
F23,Sample X143,113224,
F24,Sample X144,108536,
G01,Sample X145,113876,
G02,Sample X146,1800,
G03,Sample X147,1840,
G04,Sample X148,114175,
G05,Sample X149,115622,
G06,Sample X150,112232,
G07,Sample X151,112184,
G08,Sample X152,110357,
G09,Sample X153,109988,
G10,Sample X154,109260,
G11,Sample X155,110463,
G12,Sample X156,109141,
G13,Sample X157,108871,
G14,Sample X158,109786,
G15,Sample X159,100550,
G16,Sample X160,77015,
G17,Sample X161,96416,
G18,Sample X162,107846,
G19,Sample X163,112157,
G20,Sample X164,112040,
G21,Sample X165,109843,
G22,Sample X166,113493,
G23,Sample X167,112546,
G24,Sample X168,108672,
H01,Sample X169,112838,
H02,Sample X170,75862,
H03,Sample X171,88937,
H04,Sample X172,101614,
H05,Sample X173,109756,
H06,Sample X174,105996,
H07,Sample X175,107995,
H08,Sample X176,112157,
H09,Sample X177,103124,
H10,Sample X178,107642,
H11,Sample X179,105984,
H12,Sample X180,100621,
H13,Sample X181,85934,
H14,Sample X182,90046,
H15,Sample X183,66788,
H16,Sample X184,97441,
H17,Sample X185,104115,
H18,Sample X186,108102,
H19,Sample X187,109268,
H20,Sample X188,110919,
H21,Sample X189,111343,
H22,Sample X190,112091,
H23,Sample X191,113188,
H24,Sample X192,110676,
I01,Sample X193,113880,
I02,Sample X194,114803,
I03,Sample X195,119556,
I04,Sample X196,115070,
I05,Sample X197,115309,
I06,Sample X198,111687,
I07,Sample X199,114898,
I08,Sample X200,109651,
I09,Sample X201,99955,
I10,Sample X202,110313,
I11,Sample X203,109164,
I12,Sample X204,105663,
I13,Sample X205,99293,
I14,Sample X206,76947,
I15,Sample X207,103710,
I16,Sample X208,102017,
I17,Sample X209,105597,
I18,Sample X210,96271,
I19,Sample X211,106614,
I20,Sample X212,111077,
I21,Sample X213,115037,
I22,Sample X214,116902,
I23,Sample X215,115281,
I24,Sample X216,110175,
J01,Sample X217,114786,
J02,Sample X218,110002,
J03,Sample X219,114884,
J04,Sample X220,116476,
J05,Sample X221,113542,
J06,Sample X222,111843,
J07,Sample X223,113368,
J08,Sample X224,112636,
J09,Sample X225,106615,
J10,Sample X226,107478,
J11,Sample X227,105790,
J12,Sample X228,112087,
J13,Sample X229,107729,
J14,Sample X230,108231,
J15,Sample X231,95474,
J16,Sample X232,105925,
J17,Sample X233,96009,
J18,Sample X234,105365,
J19,Sample X235,108996,
J20,Sample X236,111768,
J21,Sample X237,118325,
J22,Sample X238,116250,
J23,Sample X239,112315,
J24,Sample X240,109971,
K01,Sample X241,113799,
K02,Sample X242,106701,
K03,Sample X243,112030,
K04,Sample X244,113732,
K05,Sample X245,111037,
K06,Sample X246,110720,
K07,Sample X247,111509,
K08,Sample X248,110339,
K09,Sample X249,108064,
K10,Sample X250,108056,
K11,Sample X251,110489,
K12,Sample X252,106371,
K13,Sample X253,1742,
K14,Sample X254,33528,
K15,Sample X255,93845,
K16,Sample X256,101353,
K17,Sample X257,101228,
K18,Sample X258,107082,
K19,Sample X259,110629,
K20,Sample X260,111443,
K21,Sample X261,110804,
K22,Sample X262,114442,
K23,Sample X263,112466,
K24,Sample X264,108890,
L01,Sample X265,112458,
L02,Sample X266,111986,
L03,Sample X267,117106,
L04,Sample X268,113472,
L05,Sample X269,113533,
L06,Sample X270,108068,
L07,Sample X271,108696,
L08,Sample X272,107846,
L09,Sample X273,109305,
L10,Sample X274,112470,
L11,Sample X275,110310,
L12,Sample X276,110552,
L13,Sample X277,106787,
L14,Sample X278,109684,
L15,Sample X279,109690,
L16,Sample X280,108735,
L17,Sample X281,107124,
L18,Sample X282,112244,
L19,Sample X283,109712,
L20,Sample X284,114018,
L21,Sample X285,112716,
L22,Sample X286,112988,
L23,Sample X287,112374,
L24,Sample X288,109092,
M01,Sample X289,112068,
M02,Sample X290,109338,
M03,Sample X291,113800,
M04,Sample X292,111680,
M05,Sample X293,109624,
M06,Sample X294,110451,
M07,Sample X295,115415,
M08,Sample X296,115466,
M09,Sample X297,114621,
M10,Sample X298,116164,
M11,Sample X299,116112,
M12,Sample X300,114679,
M13,Sample X301,1879,
M14,Sample X302,101966,
M15,Sample X303,110682,
M16,Sample X304,116146,
M17,Sample X305,112291,
M18,Sample X306,112099,
M19,Sample X307,113250,
M20,Sample X308,111185,
M21,Sample X309,115805,
M22,Sample X310,114578,
M23,Sample X311,113102,
M24,Sample X312,106985,
N01,Sample X313,111811,
N02,Sample X314,94745,
N03,Sample X315,108907,
N04,Sample X316,115385,
N05,Sample X317,114869,
N06,Sample X318,117137,
N07,Sample X319,116346,
N08,Sample X320,114861,
N09,Sample X321,113983,
N10,Sample X322,114433,
N11,Sample X323,118250,
N12,Sample X324,116776,
N13,Sample X325,105015,
N14,Sample X326,115236,
N15,Sample X327,117474,
N16,Sample X328,118467,
N17,Sample X329,116262,
N18,Sample X330,113923,
N19,Sample X331,112220,
N20,Sample X332,113627,
N21,Sample X333,114525,
N22,Sample X334,117287,
N23,Sample X335,116828,
N24,Sample X336,110414,
O01,Sample X337,113484,
O02,Sample X338,118374,
O03,Sample X339,116097,
O04,Sample X340,118874,
O05,Sample X341,118878,
O06,Sample X342,117384,
O07,Sample X343,120168,
O08,Sample X344,121124,
O09,Sample X345,118301,
O10,Sample X346,116658,
O11,Sample X347,119309,
O12,Sample X348,119686,
O13,Sample X349,117874,
O14,Sample X350,118241,
O15,Sample X351,118781,
O16,Sample X352,118272,
O17,Sample X353,119068,
O18,Sample X354,118973,
O19,Sample X355,114510,
O20,Sample X356,116168,
O21,Sample X357,112677,
O22,Sample X358,115649,
O23,Sample X359,114289,
O24,Sample X360,108857,
P01,Sample X361,103384,
P02,Sample X362,107967,
P03,Sample X363,110058,
P04,Sample X364,110103,
P05,Sample X365,113772,
P06,Sample X366,112968,
P07,Sample X367,111445,
P08,Sample X368,111522,
P09,Sample X369,112287,
P10,Sample X370,114084,
P11,Sample X371,111786,
P12,Sample X372,110175,
P13,Sample X373,110950,
P14,Sample X374,110816,
P15,Sample X375,111506,
P16,Sample X376,108326,
P17,Sample X377,110602,
P18,Sample X378,110748,
P19,Sample X379,110843,
P20,Sample X380,111020,
P21,Sample X381,108853,
P22,Sample X382,108807,
P23,Sample X383,102866,
P24,Sample X384,102411,
