Well,Content,Raw Data (530-15/590-20),
M05,Sample X293,121611,
M06,Sample X294,122215,
M07,Sample X295,122851,
M08,Sample X296,113888,
M09,Sample X297,130823,
M10,Sample X298,125772,
M11,Sample X299,132204,
M12,Sample X300,122018,
M13,Sample X301,112812,
M14,Sample X302,94808,
M15,Sample X303,93797,
M16,Sample X304,121109,
M17,Sample X305,110547,
M18,Sample X306,119771,
M19,Sample X307,126984,
M20,Sample X308,129467,
M21,Sample X309,131228,
M22,Sample X310,138371,
M23,Sample X311,127908,
M24,Sample X312,131671,
N01,Sample X313,126503,
N02,Sample X314,67667,
N03,Sample X315,99956,
N04,Sample X316,119804,
N05,Sample X317,119803,
N06,Sample X318,124818,
N07,Sample X319,126833,
N08,Sample X320,125907,
N09,Sample X321,134825,
N10,Sample X322,128436,
N11,Sample X323,129171,
N12,Sample X324,133116,
N13,Sample X325,132658,
N14,Sample X326,129842,
N15,Sample X327,125653,
N16,Sample X328,129312,
N17,Sample X329,132720,
N18,Sample X330,95188,
N19,Sample X331,125393,
N20,Sample X332,130463,
N21,Sample X333,129099,
N22,Sample X334,131225,
N23,Sample X335,126754,
N24,Sample X336,129949,
O01,Sample X337,125162,
O02,Sample X338,121533,
O03,Sample X339,129529,
O04,Sample X340,131784,
O05,Sample X341,129659,
O06,Sample X342,133413,
O07,Sample X343,130767,
O08,Sample X344,138487,
O09,Sample X345,133103,
O10,Sample X346,134027,
O11,Sample X347,131375,
O12,Sample X348,131504,
O13,Sample X349,127385,
O14,Sample X350,130220,
O15,Sample X351,117982,
O16,Sample X352,128898,
O17,Sample X353,125769,
O18,Sample X354,127086,
O19,Sample X355,126680,
O20,Sample X356,123473,
O21,Sample X357,128608,
O22,Sample X358,129404,
O23,Sample X359,125155,
O24,Sample X360,123658,
P01,Sample X361,118484,
P02,Sample X362,116191,
P03,Sample X363,98179,
P04,Sample X364,121345,
P05,Sample X365,121800,
P06,Sample X366,122819,
P07,Sample X367,132309,
P08,Sample X368,118187,
P09,Sample X369,121881,
P10,Sample X370,123312,
P11,Sample X371,127400,
P12,Sample X372,127412,
P13,Sample X373,120808,
P14,Sample X374,122682,
P15,Sample X375,115911,
P16,Sample X376,121449,
P17,Sample X377,123535,
P18,Sample X378,122769,
P19,Sample X379,119144,
P20,Sample X380,123278,
P21,Sample X381,123376,
P22,Sample X382,121709,
P23,Sample X383,121523,
P24,Sample X384,112233,
