Well,Content,Raw Data (530-15/590-20),
M04,Sample X292,117438,
M05,Sample X293,120672,
M06,Sample X294,117796,
M07,Sample X295,117067,
M08,Sample X296,116771,
M09,Sample X297,106912,
M10,Sample X298,105141,
M11,Sample X299,92623,
M12,Sample X300,111318,
M13,Sample X301,118256,
M14,Sample X302,114685,
M15,Sample X303,119489,
M16,Sample X304,118986,
M17,Sample X305,103433,
M18,Sample X306,119637,
M19,Sample X307,89698,
M20,Sample X308,100890,
M21,Sample X309,110062,
M22,Sample X310,116034,
M23,Sample X311,122492,
M24,Sample X312,115455,
N01,Sample X313,121046,
N02,Sample X314,118701,
N03,Sample X315,119966,
N04,Sample X316,121455,
N05,Sample X317,115115,
N06,Sample X318,113445,
N07,Sample X319,110159,
N08,Sample X320,118928,
N09,Sample X321,123936,
N10,Sample X322,116644,
N11,Sample X323,114165,
N12,Sample X324,121503,
N13,Sample X325,94634,
N14,Sample X326,111095,
N15,Sample X327,114900,
N16,Sample X328,116482,
N17,Sample X329,121198,
N18,Sample X330,121456,
N19,Sample X331,111623,
N20,Sample X332,122136,
N21,Sample X333,94341,
N22,Sample X334,123170,
N23,Sample X335,119314,
N24,Sample X336,117502,
O01,Sample X337,121957,
O02,Sample X338,121498,
O03,Sample X339,123855,
O04,Sample X340,121843,
O05,Sample X341,123459,
O06,Sample X342,122754,
O07,Sample X343,112389,
O08,Sample X344,121785,
O09,Sample X345,118916,
O10,Sample X346,124678,
O11,Sample X347,123493,
O12,Sample X348,118375,
O13,Sample X349,126698,
O14,Sample X350,118634,
O15,Sample X351,122218,
O16,Sample X352,94089,
O17,Sample X353,118446,
O18,Sample X354,125985,
O19,Sample X355,124286,
O20,Sample X356,116384,
O21,Sample X357,120192,
O22,Sample X358,119471,
O23,Sample X359,126709,
O24,Sample X360,113775,
P01,Sample X361,111298,
P02,Sample X362,114457,
P03,Sample X363,121349,
P04,Sample X364,117863,
P05,Sample X365,118842,
P06,Sample X366,115838,
P07,Sample X367,120009,
P08,Sample X368,116447,
P09,Sample X369,113491,
P10,Sample X370,116999,
P11,Sample X371,119848,
P12,Sample X372,129022,
P13,Sample X373,111838,
P14,Sample X374,122849,
P15,Sample X375,118206,
P16,Sample X376,111440,
P17,Sample X377,123536,
P18,Sample X378,123318,
P19,Sample X379,111226,
P20,Sample X380,119509,
P21,Sample X381,118954,
P22,Sample X382,127948,
P23,Sample X383,114418,
P24,Sample X384,114260,
