Well,Content,Raw Data (530-15/590-20),
J15,Sample X231,94061,
J16,Sample X232,108515,
J17,Sample X233,93179,
J18,Sample X234,111172,
J19,Sample X235,109378,
J20,Sample X236,108392,
J21,Sample X237,111472,
J22,Sample X238,110670,
J23,Sample X239,111429,
J24,Sample X240,110328,
K01,Sample X241,113388,
K02,Sample X242,78633,
K03,Sample X243,102024,
K04,Sample X244,108354,
K05,Sample X245,112441,
K06,Sample X246,109660,
K07,Sample X247,106965,
K08,Sample X248,107937,
K09,Sample X249,107911,
K10,Sample X250,111145,
K11,Sample X251,107878,
K12,Sample X252,111949,
K13,Sample X253,109383,
K14,Sample X254,110162,
K15,Sample X255,108238,
K16,Sample X256,106504,
K17,Sample X257,108515,
K18,Sample X258,108178,
K19,Sample X259,109136,
K20,Sample X260,114043,
K21,Sample X261,113642,
K22,Sample X262,111506,
K23,Sample X263,109439,
K24,Sample X264,106615,
L01,Sample X265,114922,
L02,Sample X266,119320,
L03,Sample X267,123436,
L04,Sample X268,120382,
L05,Sample X269,123159,
L06,Sample X270,114439,
L07,Sample X271,118859,
L08,Sample X272,115584,
L09,Sample X273,113075,
L10,Sample X274,116842,
L11,Sample X275,112406,
L12,Sample X276,112989,
L13,Sample X277,109867,
L14,Sample X278,108111,
L15,Sample X279,111795,
L16,Sample X280,110761,
L17,Sample X281,106656,
L18,Sample X282,108996,
L19,Sample X283,110192,
L20,Sample X284,110504,
L21,Sample X285,109970,
L22,Sample X286,113566,
L23,Sample X287,111959,
L24,Sample X288,110326,
M01,Sample X289,110732,
M02,Sample X290,84263,
M03,Sample X291,105277,
M04,Sample X292,106562,
M05,Sample X293,107503,
M06,Sample X294,109831,
M07,Sample X295,116022,
M08,Sample X296,117663,
M09,Sample X297,120630,
M10,Sample X298,116102,
M11,Sample X299,112503,
M12,Sample X300,116625,
M13,Sample X301,96191,
M14,Sample X302,102555,
M15,Sample X303,107137,
M16,Sample X304,108815,
M17,Sample X305,112603,
M18,Sample X306,113182,
M19,Sample X307,114287,
M20,Sample X308,115834,
M21,Sample X309,116332,
M22,Sample X310,114829,
M23,Sample X311,115006,
M24,Sample X312,108167,
N01,Sample X313,114358,
N02,Sample X314,57798,
N03,Sample X315,88599,
N04,Sample X316,104053,
N05,Sample X317,106654,
N06,Sample X318,107905,
N07,Sample X319,115378,
N08,Sample X320,115417,
N09,Sample X321,114167,
N10,Sample X322,116237,
N11,Sample X323,114812,
N12,Sample X324,115730,
N13,Sample X325,111966,
N14,Sample X326,115297,
N15,Sample X327,114545,
N16,Sample X328,113799,
N17,Sample X329,116866,
N18,Sample X330,113662,
N19,Sample X331,113223,
N20,Sample X332,114484,
N21,Sample X333,116980,
N22,Sample X334,115787,
N23,Sample X335,115710,
N24,Sample X336,113168,
O01,Sample X337,113029,
O02,Sample X338,104095,
O03,Sample X339,109357,
O04,Sample X340,118595,
O05,Sample X341,117421,
O06,Sample X342,117472,
O07,Sample X343,119266,
O08,Sample X344,116432,
O09,Sample X345,119392,
O10,Sample X346,114498,
O11,Sample X347,116302,
O12,Sample X348,119373,
O13,Sample X349,116190,
O14,Sample X350,116048,
O15,Sample X351,114647,
O16,Sample X352,117609,
O17,Sample X353,119186,
O18,Sample X354,111994,
O19,Sample X355,115779,
O20,Sample X356,113698,
O21,Sample X357,117839,
O22,Sample X358,114968,
O23,Sample X359,115492,
O24,Sample X360,109175,
P01,Sample X361,104329,
P02,Sample X362,108866,
P03,Sample X363,111131,
P04,Sample X364,113548,
P05,Sample X365,116041,
P06,Sample X366,109556,
P07,Sample X367,111442,
P08,Sample X368,113258,
P09,Sample X369,114210,
P10,Sample X370,112992,
P11,Sample X371,112338,
P12,Sample X372,111762,
P13,Sample X373,115514,
P14,Sample X374,115809,
P15,Sample X375,113835,
P16,Sample X376,116043,
P17,Sample X377,114219,
P18,Sample X378,116015,
P19,Sample X379,115350,
P20,Sample X380,116747,
P21,Sample X381,113732,
P22,Sample X382,113718,
P23,Sample X383,108190,
P24,Sample X384,110781,
