Well,Content,Raw Data (530-15/590-20),
L02,Sample X266,145844,
L03,Sample X267,140460,
L04,Sample X268,136904,
L05,Sample X269,132928,
L06,Sample X270,128368,
L07,Sample X271,138889,
L08,Sample X272,122588,
L09,Sample X273,131093,
L10,Sample X274,129301,
L11,Sample X275,130517,
L12,Sample X276,133625,
L13,Sample X277,115713,
L14,Sample X278,117824,
L15,Sample X279,117488,
L16,Sample X280,133914,
L17,Sample X281,126968,
L18,Sample X282,138043,
L19,Sample X283,133808,
L20,Sample X284,128178,
L21,Sample X285,138459,
L22,Sample X286,145663,
L23,Sample X287,135459,
L24,Sample X288,143504,
M01,Sample X289,147255,
M02,Sample X290,144176,
M03,Sample X291,139198,
M04,Sample X292,146337,
M05,Sample X293,141023,
M06,Sample X294,148099,
M07,Sample X295,141709,
M08,Sample X296,135026,
M09,Sample X297,142710,
M10,Sample X298,142763,
M11,Sample X299,139679,
M12,Sample X300,143838,
M13,Sample X301,144607,
M14,Sample X302,144839,
M15,Sample X303,141162,
M16,Sample X304,132075,
M17,Sample X305,130277,
M18,Sample X306,141061,
M19,Sample X307,122405,
M20,Sample X308,138478,
M21,Sample X309,144697,
M22,Sample X310,143992,
M23,Sample X311,144114,
M24,Sample X312,138142,
N01,Sample X313,150100,
N02,Sample X314,139593,
N03,Sample X315,151061,
N04,Sample X316,135322,
N05,Sample X317,143223,
N06,Sample X318,150978,
N07,Sample X319,146465,
N08,Sample X320,139530,
N09,Sample X321,137221,
N10,Sample X322,136486,
N11,Sample X323,132964,
N12,Sample X324,136663,
N13,Sample X325,123848,
N14,Sample X326,134505,
N15,Sample X327,136783,
N16,Sample X328,130297,
N17,Sample X329,132435,
N18,Sample X330,132410,
N19,Sample X331,137691,
N20,Sample X332,135140,
N21,Sample X333,134216,
N22,Sample X334,138257,
N23,Sample X335,134998,
N24,Sample X336,139580,
O01,Sample X337,147651,
O02,Sample X338,147181,
O03,Sample X339,149108,
O04,Sample X340,140579,
O05,Sample X341,143824,
O06,Sample X342,142052,
O07,Sample X343,144154,
O08,Sample X344,141441,
O09,Sample X345,148162,
O10,Sample X346,139511,
O11,Sample X347,127295,
O12,Sample X348,141991,
O13,Sample X349,128645,
O14,Sample X350,150334,
O15,Sample X351,140697,
O16,Sample X352,138581,
O17,Sample X353,137512,
O18,Sample X354,137291,
O19,Sample X355,137003,
O20,Sample X356,134607,
O21,Sample X357,143075,
O22,Sample X358,119931,
O23,Sample X359,133754,
O24,Sample X360,139347,
P01,Sample X361,141465,
P02,Sample X362,145516,
P03,Sample X363,143389,
P04,Sample X364,143792,
P05,Sample X365,147934,
P06,Sample X366,140843,
P07,Sample X367,145601,
P08,Sample X368,139643,
P09,Sample X369,145991,
P10,Sample X370,145553,
P11,Sample X371,144225,
P12,Sample X372,139619,
P13,Sample X373,141957,
P14,Sample X374,143787,
P15,Sample X375,136055,
P16,Sample X376,139018,
P17,Sample X377,143204,
P18,Sample X378,138287,
P19,Sample X379,142377,
P20,Sample X380,146190,
P21,Sample X381,147486,
P22,Sample X382,140421,
P23,Sample X383,135239,
P24,Sample X384,142757,
