Well,Content,Raw Data (530-15/590-20),
F07,Sample X127,92958,
F08,Sample X128,111210,
F09,Sample X129,120741,
F10,Sample X130,127227,
F11,Sample X131,110607,
F12,Sample X132,118546,
F13,Sample X133,127726,
F14,Sample X134,90014,
F15,Sample X135,124709,
F16,Sample X136,98163,
F17,Sample X137,125686,
F18,Sample X138,111363,
F19,Sample X139,121322,
F20,Sample X140,73871,
F21,Sample X141,132748,
F22,Sample X142,129664,
F23,Sample X143,120565,
F24,Sample X144,121500,
G01,Sample X145,129171,
G02,Sample X146,2199,
G03,Sample X147,2283,
G04,Sample X148,116048,
G05,Sample X149,75403,
G06,Sample X150,78311,
G07,Sample X151,110997,
G08,Sample X152,86812,
G09,Sample X153,115717,
G10,Sample X154,123065,
G11,Sample X155,79586,
G12,Sample X156,80905,
G13,Sample X157,115300,
G14,Sample X158,103087,
G15,Sample X159,58150,
G16,Sample X160,95314,
G17,Sample X161,99787,
G18,Sample X162,106590,
G19,Sample X163,122183,
G20,Sample X164,120890,
G21,Sample X165,135958,
G22,Sample X166,128391,
G23,Sample X167,126806,
G24,Sample X168,124256,
H01,Sample X169,125576,
H02,Sample X170,78564,
H03,Sample X171,93884,
H04,Sample X172,121725,
H05,Sample X173,133235,
H06,Sample X174,130563,
H07,Sample X175,107541,
H08,Sample X176,88902,
H09,Sample X177,87014,
H10,Sample X178,108657,
H11,Sample X179,105168,
H12,Sample X180,64470,
H13,Sample X181,31823,
H14,Sample X182,67291,
H15,Sample X183,71991,
H16,Sample X184,69231,
H17,Sample X185,111929,
H18,Sample X186,101009,
H19,Sample X187,104469,
H20,Sample X188,105158,
H21,Sample X189,127832,
H22,Sample X190,138749,
H23,Sample X191,130231,
H24,Sample X192,123112,
I01,Sample X193,129275,
I02,Sample X194,134138,
I03,Sample X195,132580,
I04,Sample X196,127892,
I05,Sample X197,95763,
I06,Sample X198,123579,
I07,Sample X199,113568,
I08,Sample X200,125434,
I09,Sample X201,115011,
I10,Sample X202,89290,
I11,Sample X203,113021,
I12,Sample X204,68890,
I13,Sample X205,99309,
I14,Sample X206,79674,
I15,Sample X207,69606,
I16,Sample X208,80702,
I17,Sample X209,78431,
I18,Sample X210,118777,
I19,Sample X211,101261,
I20,Sample X212,115507,
I21,Sample X213,125912,
I22,Sample X214,129025,
I23,Sample X215,129499,
I24,Sample X216,124928,
J01,Sample X217,130743,
J02,Sample X218,127212,
J03,Sample X219,111685,
J04,Sample X220,126827,
J05,Sample X221,126930,
J06,Sample X222,134571,
J07,Sample X223,125704,
J08,Sample X224,99673,
J09,Sample X225,92577,
J10,Sample X226,98465,
J11,Sample X227,51007,
J12,Sample X228,98851,
J13,Sample X229,112580,
J14,Sample X230,98833,
J15,Sample X231,83683,
J16,Sample X232,100934,
J17,Sample X233,91930,
J18,Sample X234,126521,
J19,Sample X235,112231,
J20,Sample X236,132588,
J21,Sample X237,129447,
J22,Sample X238,130304,
J23,Sample X239,130797,
J24,Sample X240,129563,
K01,Sample X241,116836,
K02,Sample X242,124789,
K03,Sample X243,130273,
K04,Sample X244,104463,
K05,Sample X245,119503,
K06,Sample X246,118316,
K07,Sample X247,114274,
K08,Sample X248,124552,
K09,Sample X249,107234,
K10,Sample X250,103600,
K11,Sample X251,127051,
K12,Sample X252,101525,
K13,Sample X253,2095,
K14,Sample X254,45060,
K15,Sample X255,98104,
K16,Sample X256,122586,
K17,Sample X257,102660,
K18,Sample X258,110448,
K19,Sample X259,114617,
K20,Sample X260,103161,
K21,Sample X261,140205,
K22,Sample X262,126812,
K23,Sample X263,124708,
K24,Sample X264,127395,
L01,Sample X265,129683,
L02,Sample X266,132808,
L03,Sample X267,135894,
L04,Sample X268,138088,
L05,Sample X269,130329,
L06,Sample X270,128727,
L07,Sample X271,109018,
L08,Sample X272,94813,
L09,Sample X273,109087,
L10,Sample X274,124848,
L11,Sample X275,62091,
L12,Sample X276,112022,
L13,Sample X277,108277,
L14,Sample X278,114765,
L15,Sample X279,116594,
L16,Sample X280,115801,
L17,Sample X281,127522,
L18,Sample X282,124793,
L19,Sample X283,66637,
L20,Sample X284,95155,
L21,Sample X285,130359,
L22,Sample X286,127336,
L23,Sample X287,130614,
L24,Sample X288,127838,
M01,Sample X289,126591,
M02,Sample X290,127512,
M03,Sample X291,125062,
M04,Sample X292,125512,
M05,Sample X293,120798,
M06,Sample X294,61563,
M07,Sample X295,124977,
M08,Sample X296,111812,
M09,Sample X297,109955,
M10,Sample X298,111592,
M11,Sample X299,139423,
M12,Sample X300,134704,
M13,Sample X301,2680,
M14,Sample X302,106824,
M15,Sample X303,122290,
M16,Sample X304,137553,
M17,Sample X305,91843,
M18,Sample X306,134747,
M19,Sample X307,133971,
M20,Sample X308,96013,
M21,Sample X309,81297,
M22,Sample X310,131306,
M23,Sample X311,123834,
M24,Sample X312,123371,
N01,Sample X313,127184,
N02,Sample X314,113693,
N03,Sample X315,131594,
N04,Sample X316,129196,
N05,Sample X317,140216,
N06,Sample X318,124251,
N07,Sample X319,131461,
N08,Sample X320,62307,
N09,Sample X321,136670,
N10,Sample X322,111412,
N11,Sample X323,119547,
N12,Sample X324,113362,
N13,Sample X325,121764,
N14,Sample X326,129984,
N15,Sample X327,134284,
N16,Sample X328,110366,
N17,Sample X329,112142,
N18,Sample X330,90329,
N19,Sample X331,115147,
N20,Sample X332,132135,
N21,Sample X333,118271,
N22,Sample X334,135901,
N23,Sample X335,127947,
N24,Sample X336,125975,
O01,Sample X337,84332,
O02,Sample X338,143201,
O03,Sample X339,110200,
O04,Sample X340,138520,
O05,Sample X341,96510,
O06,Sample X342,62156,
O07,Sample X343,104771,
O08,Sample X344,119889,
O09,Sample X345,130489,
O10,Sample X346,129371,
O11,Sample X347,131567,
O12,Sample X348,136894,
O13,Sample X349,134462,
O14,Sample X350,134669,
O15,Sample X351,132814,
O16,Sample X352,112456,
O17,Sample X353,94132,
O18,Sample X354,115208,
O19,Sample X355,128289,
O20,Sample X356,64524,
O21,Sample X357,130063,
O22,Sample X358,110028,
O23,Sample X359,113972,
O24,Sample X360,121596,
P01,Sample X361,122546,
P02,Sample X362,127087,
P03,Sample X363,128658,
P04,Sample X364,125774,
P05,Sample X365,105804,
P06,Sample X366,124385,
P07,Sample X367,67599,
P08,Sample X368,101532,
P09,Sample X369,126242,
P10,Sample X370,61897,
P11,Sample X371,124823,
P12,Sample X372,61360,
P13,Sample X373,100175,
P14,Sample X374,129277,
P15,Sample X375,127523,
P16,Sample X376,124596,
P17,Sample X377,97736,
P18,Sample X378,128171,
P19,Sample X379,125564,
P20,Sample X380,128947,
P21,Sample X381,139528,
P22,Sample X382,109171,
P23,Sample X383,124890,
P24,Sample X384,125794,
