Well,Content,Raw Data (530-15/590-20),
H09,Sample X177,111127,
H10,Sample X178,112593,
H11,Sample X179,110232,
H12,Sample X180,116242,
H13,Sample X181,112442,
H14,Sample X182,113014,
H15,Sample X183,105915,
H16,Sample X184,107271,
H17,Sample X185,105333,
H18,Sample X186,100765,
H19,Sample X187,111018,
H20,Sample X188,118025,
H21,Sample X189,106991,
H22,Sample X190,131989,
H23,Sample X191,130537,
H24,Sample X192,126455,
I01,Sample X193,142683,
I02,Sample X194,3342,
I03,Sample X195,55916,
I04,Sample X196,102040,
I05,Sample X197,116401,
I06,Sample X198,111320,
I07,Sample X199,113255,
I08,Sample X200,117262,
I09,Sample X201,111721,
I10,Sample X202,111782,
I11,Sample X203,115224,
I12,Sample X204,114737,
I13,Sample X205,104501,
I14,Sample X206,100973,
I15,Sample X207,94025,
I16,Sample X208,105476,
I17,Sample X209,108532,
I18,Sample X210,107430,
I19,Sample X211,127926,
I20,Sample X212,140659,
I21,Sample X213,141492,
I22,Sample X214,138040,
I23,Sample X215,144913,
I24,Sample X216,143428,
J01,Sample X217,142437,
J02,Sample X218,146068,
J03,Sample X219,135337,
J04,Sample X220,130575,
J05,Sample X221,136009,
J06,Sample X222,118452,
J07,Sample X223,113948,
J08,Sample X224,112949,
J09,Sample X225,116344,
J10,Sample X226,111733,
J11,Sample X227,113624,
J12,Sample X228,115057,
J13,Sample X229,114046,
J14,Sample X230,114772,
J15,Sample X231,114281,
J16,Sample X232,110302,
J17,Sample X233,113543,
J18,Sample X234,114618,
J19,Sample X235,120104,
J20,Sample X236,122023,
J21,Sample X237,114786,
J22,Sample X238,133327,
J23,Sample X239,135119,
J24,Sample X240,145252,
K01,Sample X241,142559,
K02,Sample X242,114477,
K03,Sample X243,104073,
K04,Sample X244,105571,
K05,Sample X245,117181,
K06,Sample X246,110408,
K07,Sample X247,107400,
K08,Sample X248,112077,
K09,Sample X249,110516,
K10,Sample X250,113947,
K11,Sample X251,113158,
K12,Sample X252,115078,
K13,Sample X253,111933,
K14,Sample X254,110461,
K15,Sample X255,112121,
K16,Sample X256,108523,
K17,Sample X257,124996,
K18,Sample X258,113259,
K19,Sample X259,114002,
K20,Sample X260,121658,
K21,Sample X261,114267,
K22,Sample X262,136187,
K23,Sample X263,143955,
K24,Sample X264,139532,
L01,Sample X265,135469,
L02,Sample X266,124647,
L03,Sample X267,137849,
L04,Sample X268,118896,
L05,Sample X269,114440,
L06,Sample X270,118739,
L07,Sample X271,111809,
L08,Sample X272,112040,
L09,Sample X273,131866,
L10,Sample X274,142326,
L11,Sample X275,159554,
L12,Sample X276,156051,
L13,Sample X277,118885,
L14,Sample X278,116975,
L15,Sample X279,118007,
L16,Sample X280,120821,
L17,Sample X281,112930,
L18,Sample X282,110005,
L19,Sample X283,118770,
L20,Sample X284,125560,
L21,Sample X285,118143,
L22,Sample X286,133722,
L23,Sample X287,124012,
L24,Sample X288,145010,
M01,Sample X289,143514,
M02,Sample X290,132987,
M03,Sample X291,136427,
M04,Sample X292,128150,
M05,Sample X293,127558,
M06,Sample X294,120231,
M07,Sample X295,117172,
M08,Sample X296,120298,
M09,Sample X297,119835,
M10,Sample X298,120068,
M11,Sample X299,111054,
M12,Sample X300,113443,
M13,Sample X301,111052,
M14,Sample X302,126712,
M15,Sample X303,116019,
M16,Sample X304,119450,
M17,Sample X305,122986,
M18,Sample X306,107985,
M19,Sample X307,113479,
M20,Sample X308,120346,
M21,Sample X309,137267,
M22,Sample X310,133633,
M23,Sample X311,123860,
M24,Sample X312,139179,
N01,Sample X313,137326,
N02,Sample X314,134196,
N03,Sample X315,141606,
N04,Sample X316,133107,
N05,Sample X317,121649,
N06,Sample X318,118190,
N07,Sample X319,114841,
N08,Sample X320,114053,
N09,Sample X321,119876,
N10,Sample X322,106274,
N11,Sample X323,109750,
N12,Sample X324,113710,
N13,Sample X325,103192,
N14,Sample X326,114392,
N15,Sample X327,114055,
N16,Sample X328,111821,
N17,Sample X329,112663,
N18,Sample X330,123773,
N19,Sample X331,124478,
N20,Sample X332,112919,
N21,Sample X333,131825,
N22,Sample X334,128871,
N23,Sample X335,138988,
N24,Sample X336,141576,
O01,Sample X337,140046,
O02,Sample X338,138562,
O03,Sample X339,149419,
O04,Sample X340,136727,
O05,Sample X341,133223,
O06,Sample X342,138011,
O07,Sample X343,119202,
O08,Sample X344,122027,
O09,Sample X345,133536,
O10,Sample X346,119585,
O11,Sample X347,115801,
O12,Sample X348,117713,
O13,Sample X349,116916,
O14,Sample X350,131896,
O15,Sample X351,131298,
O16,Sample X352,128008,
O17,Sample X353,112466,
O18,Sample X354,119724,
O19,Sample X355,127484,
O20,Sample X356,125068,
O21,Sample X357,119448,
O22,Sample X358,129707,
O23,Sample X359,139808,
O24,Sample X360,139853,
P01,Sample X361,133198,
P02,Sample X362,141792,
P03,Sample X363,134558,
P04,Sample X364,137106,
P05,Sample X365,132816,
P06,Sample X366,134561,
P07,Sample X367,114907,
P08,Sample X368,128569,
P09,Sample X369,113521,
P10,Sample X370,129351,
P11,Sample X371,129377,
P12,Sample X372,135684,
P13,Sample X373,130401,
P14,Sample X374,141801,
P15,Sample X375,128374,
P16,Sample X376,126457,
P17,Sample X377,124561,
P18,Sample X378,122772,
P19,Sample X379,127043,
P20,Sample X380,125895,
P21,Sample X381,130523,
P22,Sample X382,138231,
P23,Sample X383,130765,
P24,Sample X384,125760,
