Well,Content,Raw Data (No filter),
D08,Sample X80,86498,
D09,Sample X81,125284,
D10,Sample X82,157269,
D11,Sample X83,171644,
D12,Sample X84,162458,
D13,Sample X85,42790,
D14,Sample X86,60746,
D15,Sample X87,151408,
D16,Sample X88,167523,
D17,Sample X89,196002,
D18,Sample X90,175833,
D19,Sample X91,175519,
D20,Sample X92,166725,
D21,Sample X93,183496,
D22,Sample X94,169373,
D23,Sample X95,174633,
D24,Sample X96,187077,
E01,Sample X97,184862,
E02,Sample X98,7007,
E03,Sample X99,24078,
E04,Sample X100,46364,
E05,Sample X101,87868,
E06,Sample X102,122687,
E07,Sample X103,151160,
E08,Sample X104,173254,
E09,Sample X105,185369,
E10,Sample X106,183401,
E11,Sample X107,174836,
E12,Sample X108,166864,
E13,Sample X109,1585,
E14,Sample X110,1581,
E15,Sample X111,2411,
E16,Sample X112,45944,
E17,Sample X113,97565,
E18,Sample X114,122251,
E19,Sample X115,157889,
E20,Sample X116,163475,
E21,Sample X117,167748,
E22,Sample X118,169522,
E23,Sample X119,178804,
E24,Sample X120,178522,
F01,Sample X121,159029,
F02,Sample X122,33359,
F03,Sample X123,36121,
F04,Sample X124,46602,
F05,Sample X125,63596,
F06,Sample X126,75882,
F07,Sample X127,105704,
F08,Sample X128,141270,
F09,Sample X129,167182,
F10,Sample X130,173752,
F11,Sample X131,183466,
F12,Sample X132,177544,
F13,Sample X133,72667,
F14,Sample X134,120772,
F15,Sample X135,135944,
F16,Sample X136,152817,
F17,Sample X137,161463,
F18,Sample X138,184005,
F19,Sample X139,183578,
F20,Sample X140,188557,
F21,Sample X141,195804,
F22,Sample X142,189441,
F23,Sample X143,169535,
F24,Sample X144,173699,
G01,Sample X145,173802,
G02,Sample X146,1432,
G03,Sample X147,1740,
G04,Sample X148,195414,
G05,Sample X149,171647,
G06,Sample X150,176751,
G07,Sample X151,185798,
G08,Sample X152,183296,
G09,Sample X153,174478,
G10,Sample X154,172444,
G11,Sample X155,180447,
G12,Sample X156,185457,
G13,Sample X157,76471,
G14,Sample X158,82003,
G15,Sample X159,101629,
G16,Sample X160,139569,
G17,Sample X161,169655,
G18,Sample X162,164936,
G19,Sample X163,178733,
G20,Sample X164,162547,
G21,Sample X165,183280,
G22,Sample X166,171476,
G23,Sample X167,180090,
G24,Sample X168,213388,
H01,Sample X169,200787,
H02,Sample X170,11758,
H03,Sample X171,32549,
H04,Sample X172,104402,
H05,Sample X173,167441,
H06,Sample X174,257555,
H07,Sample X175,204866,
H08,Sample X176,183962,
H09,Sample X177,193393,
H10,Sample X178,175899,
H11,Sample X179,177003,
H12,Sample X180,177943,
H13,Sample X181,19434,
H14,Sample X182,51909,
H15,Sample X183,202496,
H16,Sample X184,226785,
H17,Sample X185,199925,
H18,Sample X186,207976,
H19,Sample X187,178022,
H20,Sample X188,185125,
H21,Sample X189,184634,
H22,Sample X190,181768,
H23,Sample X191,179513,
H24,Sample X192,198018,
I01,Sample X193,179640,
I02,Sample X194,66714,
I03,Sample X195,63188,
I04,Sample X196,93175,
I05,Sample X197,129519,
I06,Sample X198,161897,
I07,Sample X199,192603,
I08,Sample X200,189818,
I09,Sample X201,196569,
I10,Sample X202,186990,
I11,Sample X203,166587,
I12,Sample X204,172554,
I13,Sample X205,32216,
I14,Sample X206,38920,
I15,Sample X207,35434,
I16,Sample X208,39126,
I17,Sample X209,57222,
I18,Sample X210,57952,
I19,Sample X211,96739,
I20,Sample X212,144682,
I21,Sample X213,168942,
I22,Sample X214,188939,
I23,Sample X215,197363,
I24,Sample X216,191405,
J01,Sample X217,180899,
J02,Sample X218,16177,
J03,Sample X219,31942,
J04,Sample X220,60030,
J05,Sample X221,88634,
J06,Sample X222,123191,
J07,Sample X223,152993,
J08,Sample X224,178430,
J09,Sample X225,167106,
J10,Sample X226,193171,
J11,Sample X227,193595,
J12,Sample X228,203477,
J13,Sample X229,181312,
J14,Sample X230,192591,
J15,Sample X231,182493,
J16,Sample X232,182484,
J17,Sample X233,187257,
J18,Sample X234,175715,
J19,Sample X235,186723,
J20,Sample X236,166867,
J21,Sample X237,173717,
J22,Sample X238,178110,
J23,Sample X239,195804,
J24,Sample X240,184889,
K01,Sample X241,177997,
K02,Sample X242,147216,
K03,Sample X243,153184,
K04,Sample X244,174148,
K05,Sample X245,189586,
K06,Sample X246,196847,
K07,Sample X247,168203,
K08,Sample X248,198966,
K09,Sample X249,184913,
K10,Sample X250,193743,
K11,Sample X251,180147,
K12,Sample X252,186953,
K13,Sample X253,1799,
K14,Sample X254,1844,
K15,Sample X255,12989,
K16,Sample X256,47419,
K17,Sample X257,107396,
K18,Sample X258,137844,
K19,Sample X259,165982,
K20,Sample X260,160758,
K21,Sample X261,174967,
K22,Sample X262,202952,
K23,Sample X263,180754,
K24,Sample X264,172089,
L01,Sample X265,180538,
L02,Sample X266,57382,
L03,Sample X267,90041,
L04,Sample X268,120758,
L05,Sample X269,127895,
L06,Sample X270,139671,
L07,Sample X271,156696,
L08,Sample X272,173975,
L09,Sample X273,183532,
L10,Sample X274,177918,
L11,Sample X275,188191,
L12,Sample X276,179284,
L13,Sample X277,174168,
L14,Sample X278,163862,
L15,Sample X279,157730,
L16,Sample X280,181520,
L17,Sample X281,184016,
L18,Sample X282,184629,
L19,Sample X283,173365,
L20,Sample X284,193545,
L21,Sample X285,176610,
L22,Sample X286,208548,
L23,Sample X287,173628,
L24,Sample X288,193719,
M01,Sample X289,176993,
M02,Sample X290,6424,
M03,Sample X291,7574,
M04,Sample X292,8669,
M05,Sample X293,16401,
M06,Sample X294,37010,
M07,Sample X295,63080,
M08,Sample X296,101393,
M09,Sample X297,156122,
M10,Sample X298,187014,
M11,Sample X299,175140,
M12,Sample X300,190732,
M13,Sample X301,2289,
M14,Sample X302,26736,
M15,Sample X303,65300,
M16,Sample X304,99272,
M17,Sample X305,148955,
M18,Sample X306,162851,
M19,Sample X307,201919,
M20,Sample X308,194943,
M21,Sample X309,185504,
M22,Sample X310,160723,
M23,Sample X311,184618,
M24,Sample X312,180763,
N01,Sample X313,171209,
N02,Sample X314,7215,
N03,Sample X315,30135,
N04,Sample X316,68676,
N05,Sample X317,107995,
N06,Sample X318,138065,
N07,Sample X319,140875,
N08,Sample X320,167856,
N09,Sample X321,186887,
N10,Sample X322,168301,
N11,Sample X323,176952,
N12,Sample X324,170846,
N13,Sample X325,16372,
N14,Sample X326,60004,
N15,Sample X327,108589,
N16,Sample X328,126753,
N17,Sample X329,160329,
N18,Sample X330,169200,
N19,Sample X331,178113,
N20,Sample X332,173223,
N21,Sample X333,153248,
N22,Sample X334,182479,
N23,Sample X335,190514,
N24,Sample X336,196312,
O01,Sample X337,196719,
O02,Sample X338,174285,
O03,Sample X339,167288,
O04,Sample X340,186883,
O05,Sample X341,180934,
O06,Sample X342,194740,
O07,Sample X343,32381,
O08,Sample X344,55794,
O09,Sample X345,130430,
O10,Sample X346,170470,
O11,Sample X347,171228,
O12,Sample X348,182269,
O13,Sample X349,76483,
O14,Sample X350,79104,
O15,Sample X351,95552,
O16,Sample X352,113795,
O17,Sample X353,147832,
O18,Sample X354,149711,
O19,Sample X355,158172,
O20,Sample X356,194149,
O21,Sample X357,198335,
O22,Sample X358,175256,
O23,Sample X359,192195,
O24,Sample X360,168539,
P01,Sample X361,184505,
P02,Sample X362,218956,
P03,Sample X363,191930,
P04,Sample X364,201772,
P05,Sample X365,193215,
P06,Sample X366,188865,
P07,Sample X367,174787,
P08,Sample X368,202474,
P09,Sample X369,186688,
P10,Sample X370,197507,
P11,Sample X371,196889,
P12,Sample X372,182350,
P13,Sample X373,186667,
P14,Sample X374,184368,
P15,Sample X375,200158,
P16,Sample X376,187989,
P17,Sample X377,186865,
P18,Sample X378,174689,
P19,Sample X379,175848,
P20,Sample X380,196660,
P21,Sample X381,198199,
P22,Sample X382,211496,
P23,Sample X383,173321,
P24,Sample X384,199207,
