Well,Content,Raw Data (No filter),
D13,Sample X85,2982,
D14,Sample X86,2994,
D15,Sample X87,3200,
D16,Sample X88,2948,
D17,Sample X89,3021,
D18,Sample X90,3068,
D19,Sample X91,3000,
D20,Sample X92,3142,
D21,Sample X93,3162,
D22,Sample X94,3115,
D23,Sample X95,3075,
D24,Sample X96,3259,
E01,Sample X97,3410,
E02,Sample X98,1917,
E03,Sample X99,2066,
E04,Sample X100,2668,
E05,Sample X101,3100,
E06,Sample X102,3270,
E07,Sample X103,3189,
E08,Sample X104,3123,
E09,Sample X105,3259,
E10,Sample X106,3233,
E11,Sample X107,3268,
E12,Sample X108,3361,
E13,Sample X109,2178,
E14,Sample X110,2716,
E15,Sample X111,2994,
E16,Sample X112,2938,
E17,Sample X113,3487,
E18,Sample X114,3568,
E19,Sample X115,3688,
E20,Sample X116,3506,
E21,Sample X117,3168,
E22,Sample X118,3453,
E23,Sample X119,3302,
E24,Sample X120,3214,
F01,Sample X121,3362,
F02,Sample X122,1074,
F03,Sample X123,1195,
F04,Sample X124,1842,
F05,Sample X125,2376,
F06,Sample X126,2999,
F07,Sample X127,3023,
F08,Sample X128,3273,
F09,Sample X129,3287,
F10,Sample X130,3176,
F11,Sample X131,3156,
F12,Sample X132,3257,
F13,Sample X133,144553,
F14,Sample X134,187393,
F15,Sample X135,210464,
F16,Sample X136,237412,
F17,Sample X137,229033,
F18,Sample X138,218007,
F19,Sample X139,212121,
F20,Sample X140,213874,
F21,Sample X141,197755,
F22,Sample X142,140946,
F23,Sample X143,11796,
F24,Sample X144,3216,
G01,Sample X145,3375,
G02,Sample X146,102406,
G03,Sample X147,156935,
G04,Sample X148,200377,
G05,Sample X149,216167,
G06,Sample X150,175220,
G07,Sample X151,111249,
G08,Sample X152,41622,
G09,Sample X153,8699,
G10,Sample X154,3927,
G11,Sample X155,2815,
G12,Sample X156,3291,
G13,Sample X157,33267,
G14,Sample X158,34028,
G15,Sample X159,29174,
G16,Sample X160,20071,
G17,Sample X161,13558,
G18,Sample X162,9847,
G19,Sample X163,5842,
G20,Sample X164,3722,
G21,Sample X165,3310,
G22,Sample X166,3246,
G23,Sample X167,3038,
G24,Sample X168,3116,
H01,Sample X169,3589,
H02,Sample X170,211787,
H03,Sample X171,221001,
H04,Sample X172,239618,
H05,Sample X173,232834,
H06,Sample X174,216353,
H07,Sample X175,171199,
H08,Sample X176,108154,
H09,Sample X177,73588,
H10,Sample X178,36938,
H11,Sample X179,10372,
H12,Sample X180,3254,
H13,Sample X181,90146,
H14,Sample X182,164343,
H15,Sample X183,216549,
H16,Sample X184,258286,
H17,Sample X185,244848,
H18,Sample X186,234416,
H19,Sample X187,227473,
H20,Sample X188,190636,
H21,Sample X189,184168,
H22,Sample X190,155537,
H23,Sample X191,15435,
H24,Sample X192,3347,
I01,Sample X193,4502,
I02,Sample X194,154341,
I03,Sample X195,165991,
I04,Sample X196,185990,
I05,Sample X197,149760,
I06,Sample X198,123438,
I07,Sample X199,108802,
I08,Sample X200,92245,
I09,Sample X201,62376,
I10,Sample X202,24124,
I11,Sample X203,7257,
I12,Sample X204,3357,
I13,Sample X205,4198,
I14,Sample X206,6425,
I15,Sample X207,12329,
I16,Sample X208,12000,
I17,Sample X209,12545,
I18,Sample X210,12670,
I19,Sample X211,12944,
I20,Sample X212,11166,
I21,Sample X213,9979,
I22,Sample X214,6972,
I23,Sample X215,3017,
I24,Sample X216,3213,
J01,Sample X217,3548,
J02,Sample X218,4693,
J03,Sample X219,17927,
J04,Sample X220,29948,
J05,Sample X221,27602,
J06,Sample X222,23707,
J07,Sample X223,18934,
J08,Sample X224,14324,
J09,Sample X225,10824,
J10,Sample X226,8113,
J11,Sample X227,6333,
J12,Sample X228,3102,
J13,Sample X229,22983,
J14,Sample X230,18795,
J15,Sample X231,13889,
J16,Sample X232,8808,
J17,Sample X233,5295,
J18,Sample X234,3949,
J19,Sample X235,3108,
J20,Sample X236,2752,
J21,Sample X237,2647,
J22,Sample X238,3035,
J23,Sample X239,3029,
J24,Sample X240,3281,
K01,Sample X241,3226,
K02,Sample X242,52569,
K03,Sample X243,51510,
K04,Sample X244,47443,
K05,Sample X245,40993,
K06,Sample X246,36319,
K07,Sample X247,31230,
K08,Sample X248,24435,
K09,Sample X249,17556,
K10,Sample X250,12987,
K11,Sample X251,5713,
K12,Sample X252,3178,
K13,Sample X253,5267,
K14,Sample X254,3990,
K15,Sample X255,3757,
K16,Sample X256,3289,
K17,Sample X257,3291,
K18,Sample X258,3523,
K19,Sample X259,3214,
K20,Sample X260,3131,
K21,Sample X261,3283,
K22,Sample X262,3261,
K23,Sample X263,3133,
K24,Sample X264,3373,
L01,Sample X265,3153,
L02,Sample X266,1863,
L03,Sample X267,2016,
L04,Sample X268,1910,
L05,Sample X269,2264,
L06,Sample X270,3026,
L07,Sample X271,2919,
L08,Sample X272,2916,
L09,Sample X273,3214,
L10,Sample X274,3365,
L11,Sample X275,3319,
L12,Sample X276,3267,
L13,Sample X277,2860,
L14,Sample X278,3103,
L15,Sample X279,3186,
L16,Sample X280,3318,
L17,Sample X281,3541,
L18,Sample X282,3195,
L19,Sample X283,3193,
L20,Sample X284,3354,
L21,Sample X285,3068,
L22,Sample X286,3300,
L23,Sample X287,3123,
L24,Sample X288,3251,
M01,Sample X289,3244,
M02,Sample X290,3276,
M03,Sample X291,3333,
M04,Sample X292,3312,
M05,Sample X293,3245,
M06,Sample X294,3039,
M07,Sample X295,3402,
M08,Sample X296,3290,
M09,Sample X297,3493,
M10,Sample X298,3536,
M11,Sample X299,3250,
M12,Sample X300,3308,
M13,Sample X301,2092,
M14,Sample X302,2803,
M15,Sample X303,2932,
M16,Sample X304,3157,
M17,Sample X305,3109,
M18,Sample X306,3432,
M19,Sample X307,3147,
M20,Sample X308,3506,
M21,Sample X309,3225,
M22,Sample X310,3131,
M23,Sample X311,3129,
M24,Sample X312,3518,
N01,Sample X313,3331,
N02,Sample X314,3228,
N03,Sample X315,3090,
N04,Sample X316,3178,
N05,Sample X317,3187,
N06,Sample X318,3236,
N07,Sample X319,154216,
N08,Sample X320,130402,
N09,Sample X321,104268,
N10,Sample X322,70952,
N11,Sample X323,35649,
N12,Sample X324,3988,
N13,Sample X325,3043,
N14,Sample X326,3043,
N15,Sample X327,3311,
N16,Sample X328,3374,
N17,Sample X329,3279,
N18,Sample X330,188495,
N19,Sample X331,162532,
N20,Sample X332,111533,
N21,Sample X333,41444,
N22,Sample X334,3412,
N23,Sample X335,3126,
N24,Sample X336,3450,
O01,Sample X337,3284,
O02,Sample X338,1994,
O03,Sample X339,2439,
O04,Sample X340,2793,
O05,Sample X341,3143,
O06,Sample X342,3004,
O07,Sample X343,3471,
O08,Sample X344,3120,
O09,Sample X345,3304,
O10,Sample X346,3203,
O11,Sample X347,3282,
O12,Sample X348,3535,
O13,Sample X349,3269,
O14,Sample X350,3435,
O15,Sample X351,3440,
O16,Sample X352,3406,
O17,Sample X353,3351,
O18,Sample X354,3648,
O19,Sample X355,3722,
O20,Sample X356,3519,
O21,Sample X357,3288,
O22,Sample X358,3416,
O23,Sample X359,3440,
O24,Sample X360,3611,
P01,Sample X361,3530,
P02,Sample X362,3232,
P03,Sample X363,3395,
P04,Sample X364,3201,
P05,Sample X365,3060,
P06,Sample X366,3141,
P07,Sample X367,2943,
P08,Sample X368,3016,
P09,Sample X369,3243,
P10,Sample X370,3327,
P11,Sample X371,3260,
P12,Sample X372,3280,
P13,Sample X373,3393,
P14,Sample X374,3233,
P15,Sample X375,3422,
P16,Sample X376,3295,
P17,Sample X377,3559,
P18,Sample X378,3364,
P19,Sample X379,3532,
P20,Sample X380,3386,
P21,Sample X381,4279,
P22,Sample X382,3364,
P23,Sample X383,3869,
P24,Sample X384,5156,
