Well,Content,Raw Data (530-15/590-20),
J19,Sample X235,103896,
J20,Sample X236,110324,
J21,Sample X237,118705,
J22,Sample X238,120258,
J23,Sample X239,117404,
J24,Sample X240,112151,
K01,Sample X241,115388,
K02,Sample X242,131348,
K03,Sample X243,124619,
K04,Sample X244,126133,
K05,Sample X245,120662,
K06,Sample X246,119177,
K07,Sample X247,107543,
K08,Sample X248,99528,
K09,Sample X249,101781,
K10,Sample X250,101597,
K11,Sample X251,94922,
K12,Sample X252,91104,
K13,Sample X253,103764,
K14,Sample X254,92482,
K15,Sample X255,95076,
K16,Sample X256,109680,
K17,Sample X257,101743,
K18,Sample X258,105509,
K19,Sample X259,120160,
K20,Sample X260,113721,
K21,Sample X261,117638,
K22,Sample X262,118890,
K23,Sample X263,115958,
K24,Sample X264,110805,
L01,Sample X265,110533,
L02,Sample X266,47344,
L03,Sample X267,72756,
L04,Sample X268,101812,
L05,Sample X269,119110,
L06,Sample X270,120634,
L07,Sample X271,116293,
L08,Sample X272,105696,
L09,Sample X273,111667,
L10,Sample X274,108981,
L11,Sample X275,105688,
L12,Sample X276,106805,
L13,Sample X277,114122,
L14,Sample X278,109654,
L15,Sample X279,104512,
L16,Sample X280,110108,
L17,Sample X281,102723,
L18,Sample X282,120181,
L19,Sample X283,102120,
L20,Sample X284,109568,
L21,Sample X285,118158,
L22,Sample X286,116018,
L23,Sample X287,117947,
L24,Sample X288,109283,
M01,Sample X289,110249,
M02,Sample X290,115375,
M03,Sample X291,118328,
M04,Sample X292,120905,
M05,Sample X293,114397,
M06,Sample X294,118141,
M07,Sample X295,108953,
M08,Sample X296,113794,
M09,Sample X297,119888,
M10,Sample X298,116403,
M11,Sample X299,108445,
M12,Sample X300,115487,
M13,Sample X301,118472,
M14,Sample X302,118690,
M15,Sample X303,120376,
M16,Sample X304,116022,
M17,Sample X305,115783,
M18,Sample X306,117531,
M19,Sample X307,118138,
M20,Sample X308,117037,
M21,Sample X309,117934,
M22,Sample X310,117144,
M23,Sample X311,114508,
M24,Sample X312,108073,
N01,Sample X313,114774,
N02,Sample X314,117366,
N03,Sample X315,117258,
N04,Sample X316,117907,
N05,Sample X317,117456,
N06,Sample X318,115941,
N07,Sample X319,117846,
N08,Sample X320,116026,
N09,Sample X321,117950,
N10,Sample X322,119315,
N11,Sample X323,115906,
N12,Sample X324,116226,
N13,Sample X325,84844,
N14,Sample X326,107272,
N15,Sample X327,117301,
N16,Sample X328,120244,
N17,Sample X329,118958,
N18,Sample X330,120063,
N19,Sample X331,116774,
N20,Sample X332,117152,
N21,Sample X333,118916,
N22,Sample X334,114931,
N23,Sample X335,114862,
N24,Sample X336,107423,
O01,Sample X337,109355,
O02,Sample X338,118388,
O03,Sample X339,117348,
O04,Sample X340,114735,
O05,Sample X341,116790,
O06,Sample X342,116274,
O07,Sample X343,120226,
O08,Sample X344,119077,
O09,Sample X345,119199,
O10,Sample X346,116992,
O11,Sample X347,121553,
O12,Sample X348,117756,
O13,Sample X349,119511,
O14,Sample X350,119179,
O15,Sample X351,119906,
O16,Sample X352,117927,
O17,Sample X353,119219,
O18,Sample X354,119969,
O19,Sample X355,119512,
O20,Sample X356,116473,
O21,Sample X357,117605,
O22,Sample X358,117542,
O23,Sample X359,112329,
O24,Sample X360,105933,
P01,Sample X361,104270,
P02,Sample X362,111129,
P03,Sample X363,110829,
P04,Sample X364,113273,
P05,Sample X365,112343,
P06,Sample X366,112229,
P07,Sample X367,110245,
P08,Sample X368,112258,
P09,Sample X369,110343,
P10,Sample X370,106569,
P11,Sample X371,113179,
P12,Sample X372,113093,
P13,Sample X373,112187,
P14,Sample X374,112344,
P15,Sample X375,114647,
P16,Sample X376,113865,
P17,Sample X377,114611,
P18,Sample X378,110814,
P19,Sample X379,110024,
P20,Sample X380,117334,
P21,Sample X381,110639,
P22,Sample X382,111177,
P23,Sample X383,109207,
P24,Sample X384,108129,
