Well,Content,Raw Data (530-15/590-20),
I18,Sample X210,109144,
I19,Sample X211,109561,
I20,Sample X212,110594,
I21,Sample X213,112261,
I22,Sample X214,113047,
I23,Sample X215,110307,
I24,Sample X216,111920,
J01,Sample X217,111802,
J02,Sample X218,116425,
J03,Sample X219,114301,
J04,Sample X220,113173,
J05,Sample X221,112076,
J06,Sample X222,109784,
J07,Sample X223,105765,
J08,Sample X224,110504,
J09,Sample X225,110865,
J10,Sample X226,113254,
J11,Sample X227,113441,
J12,Sample X228,112480,
J13,Sample X229,60704,
J14,Sample X230,86019,
J15,Sample X231,105727,
J16,Sample X232,110398,
J17,Sample X233,111110,
J18,Sample X234,111983,
J19,Sample X235,111029,
J20,Sample X236,109817,
J21,Sample X237,112229,
J22,Sample X238,113336,
J23,Sample X239,113276,
J24,Sample X240,114314,
K01,Sample X241,112304,
K02,Sample X242,77007,
K03,Sample X243,96446,
K04,Sample X244,108645,
K05,Sample X245,115385,
K06,Sample X246,112907,
K07,Sample X247,113593,
K08,Sample X248,113118,
K09,Sample X249,111027,
K10,Sample X250,113764,
K11,Sample X251,111859,
K12,Sample X252,110044,
K13,Sample X253,110248,
K14,Sample X254,110557,
K15,Sample X255,112888,
K16,Sample X256,114489,
K17,Sample X257,114818,
K18,Sample X258,111757,
K19,Sample X259,112619,
K20,Sample X260,111935,
K21,Sample X261,113325,
K22,Sample X262,114966,
K23,Sample X263,111900,
K24,Sample X264,113403,
L01,Sample X265,114150,
L02,Sample X266,103422,
L03,Sample X267,116839,
L04,Sample X268,116504,
L05,Sample X269,114970,
L06,Sample X270,114763,
L07,Sample X271,114499,
L08,Sample X272,109485,
L09,Sample X273,112046,
L10,Sample X274,112841,
L11,Sample X275,114207,
L12,Sample X276,111955,
L13,Sample X277,115769,
L14,Sample X278,113687,
L15,Sample X279,114355,
L16,Sample X280,114624,
L17,Sample X281,110377,
L18,Sample X282,111607,
L19,Sample X283,113876,
L20,Sample X284,112932,
L21,Sample X285,112439,
L22,Sample X286,113773,
L23,Sample X287,111343,
L24,Sample X288,112065,
M01,Sample X289,112125,
M02,Sample X290,74230,
M03,Sample X291,91330,
M04,Sample X292,93516,
M05,Sample X293,87912,
M06,Sample X294,97774,
M07,Sample X295,106426,
M08,Sample X296,116494,
M09,Sample X297,113597,
M10,Sample X298,114080,
M11,Sample X299,115122,
M12,Sample X300,114919,
M13,Sample X301,100760,
M14,Sample X302,106616,
M15,Sample X303,109553,
M16,Sample X304,113762,
M17,Sample X305,108872,
M18,Sample X306,114154,
M19,Sample X307,112884,
M20,Sample X308,113651,
M21,Sample X309,114763,
M22,Sample X310,113100,
M23,Sample X311,110204,
M24,Sample X312,111205,
N01,Sample X313,113983,
N02,Sample X314,48231,
N03,Sample X315,94392,
N04,Sample X316,105990,
N05,Sample X317,107366,
N06,Sample X318,111207,
N07,Sample X319,114596,
N08,Sample X320,117651,
N09,Sample X321,117072,
N10,Sample X322,116156,
N11,Sample X323,116480,
N12,Sample X324,115791,
N13,Sample X325,112564,
N14,Sample X326,115629,
N15,Sample X327,115777,
N16,Sample X328,113065,
N17,Sample X329,114357,
N18,Sample X330,112444,
N19,Sample X331,114365,
N20,Sample X332,113985,
N21,Sample X333,117058,
N22,Sample X334,112060,
N23,Sample X335,115186,
N24,Sample X336,112345,
O01,Sample X337,110622,
O02,Sample X338,91004,
O03,Sample X339,109920,
O04,Sample X340,116669,
O05,Sample X341,118377,
O06,Sample X342,118220,
O07,Sample X343,115976,
O08,Sample X344,120449,
O09,Sample X345,116545,
O10,Sample X346,116940,
O11,Sample X347,116447,
O12,Sample X348,117070,
O13,Sample X349,114293,
O14,Sample X350,115374,
O15,Sample X351,112081,
O16,Sample X352,113939,
O17,Sample X353,116174,
O18,Sample X354,114728,
O19,Sample X355,114272,
O20,Sample X356,115321,
O21,Sample X357,112720,
O22,Sample X358,115546,
O23,Sample X359,114208,
O24,Sample X360,112436,
P01,Sample X361,105832,
P02,Sample X362,108455,
P03,Sample X363,113408,
P04,Sample X364,113955,
P05,Sample X365,111822,
P06,Sample X366,112037,
P07,Sample X367,113568,
P08,Sample X368,114085,
P09,Sample X369,113216,
P10,Sample X370,117582,
P11,Sample X371,114654,
P12,Sample X372,114394,
P13,Sample X373,114168,
P14,Sample X374,114461,
P15,Sample X375,113659,
P16,Sample X376,113805,
P17,Sample X377,114707,
P18,Sample X378,112741,
P19,Sample X379,114304,
P20,Sample X380,113740,
P21,Sample X381,111346,
P22,Sample X382,111523,
P23,Sample X383,108876,
P24,Sample X384,106917,
