Well,Content,Raw Data (530-15/590-20),
E18,Sample X114,112057,
E19,Sample X115,114168,
E20,Sample X116,131540,
E21,Sample X117,128606,
E22,Sample X118,124271,
E23,Sample X119,127804,
E24,Sample X120,121047,
F01,Sample X121,131115,
F02,Sample X122,96662,
F03,Sample X123,114623,
F04,Sample X124,128337,
F05,Sample X125,130564,
F06,Sample X126,129636,
F07,Sample X127,128216,
F08,Sample X128,131365,
F09,Sample X129,128138,
F10,Sample X130,126357,
F11,Sample X131,118395,
F12,Sample X132,111048,
F13,Sample X133,109074,
F14,Sample X134,113588,
F15,Sample X135,111752,
F16,Sample X136,104685,
F17,Sample X137,106743,
F18,Sample X138,95808,
F19,Sample X139,119134,
F20,Sample X140,129841,
F21,Sample X141,131089,
F22,Sample X142,125415,
F23,Sample X143,125760,
F24,Sample X144,122580,
G01,Sample X145,134695,
G02,Sample X146,140357,
G03,Sample X147,140804,
G04,Sample X148,137117,
G05,Sample X149,131962,
G06,Sample X150,131728,
G07,Sample X151,120795,
G08,Sample X152,119276,
G09,Sample X153,110877,
G10,Sample X154,120865,
G11,Sample X155,120297,
G12,Sample X156,117863,
G13,Sample X157,104302,
G14,Sample X158,116372,
G15,Sample X159,104336,
G16,Sample X160,92819,
G17,Sample X161,92883,
G18,Sample X162,98120,
G19,Sample X163,125252,
G20,Sample X164,125337,
G21,Sample X165,131111,
G22,Sample X166,132816,
G23,Sample X167,124479,
G24,Sample X168,120803,
H01,Sample X169,128068,
H02,Sample X170,142261,
H03,Sample X171,140290,
H04,Sample X172,139365,
H05,Sample X173,136529,
H06,Sample X174,132514,
H07,Sample X175,116582,
H08,Sample X176,100699,
H09,Sample X177,112942,
H10,Sample X178,101482,
H11,Sample X179,87628,
H12,Sample X180,98612,
H13,Sample X181,106543,
H14,Sample X182,112430,
H15,Sample X183,97246,
H16,Sample X184,107813,
H17,Sample X185,122428,
H18,Sample X186,93811,
H19,Sample X187,104230,
H20,Sample X188,127003,
H21,Sample X189,106173,
H22,Sample X190,114042,
H23,Sample X191,133306,
H24,Sample X192,125421,
I01,Sample X193,128948,
I02,Sample X194,145185,
I03,Sample X195,147586,
I04,Sample X196,90829,
I05,Sample X197,142610,
I06,Sample X198,136165,
I07,Sample X199,103963,
I08,Sample X200,86097,
I09,Sample X201,98086,
I10,Sample X202,81426,
I11,Sample X203,92343,
I12,Sample X204,80036,
I13,Sample X205,80356,
I14,Sample X206,61445,
I15,Sample X207,87758,
I16,Sample X208,110599,
I17,Sample X209,114961,
I18,Sample X210,103556,
I19,Sample X211,133891,
I20,Sample X212,102892,
I21,Sample X213,129870,
I22,Sample X214,118214,
I23,Sample X215,127210,
I24,Sample X216,139184,
J01,Sample X217,134771,
J02,Sample X218,93588,
J03,Sample X219,125519,
J04,Sample X220,134207,
J05,Sample X221,136758,
J06,Sample X222,104094,
J07,Sample X223,128582,
J08,Sample X224,127567,
J09,Sample X225,107791,
J10,Sample X226,109908,
J11,Sample X227,102168,
J12,Sample X228,95908,
J13,Sample X229,99394,
J14,Sample X230,99483,
J15,Sample X231,101240,
J16,Sample X232,97843,
J17,Sample X233,114866,
J18,Sample X234,116619,
J19,Sample X235,124976,
J20,Sample X236,117008,
J21,Sample X237,133141,
J22,Sample X238,128667,
J23,Sample X239,133791,
J24,Sample X240,123188,
K01,Sample X241,124485,
K02,Sample X242,126824,
K03,Sample X243,138759,
K04,Sample X244,136283,
K05,Sample X245,126217,
K06,Sample X246,111482,
K07,Sample X247,114567,
K08,Sample X248,132868,
K09,Sample X249,73688,
K10,Sample X250,115970,
K11,Sample X251,109413,
K12,Sample X252,116139,
K13,Sample X253,81041,
K14,Sample X254,93371,
K15,Sample X255,132441,
K16,Sample X256,127096,
K17,Sample X257,118506,
K18,Sample X258,110774,
K19,Sample X259,128653,
K20,Sample X260,128150,
K21,Sample X261,68154,
K22,Sample X262,134741,
K23,Sample X263,99260,
K24,Sample X264,125825,
L01,Sample X265,136111,
L02,Sample X266,2200,
L03,Sample X267,2255,
L04,Sample X268,2657,
L05,Sample X269,106214,
L06,Sample X270,114966,
L07,Sample X271,119358,
L08,Sample X272,110766,
L09,Sample X273,130654,
L10,Sample X274,134061,
L11,Sample X275,122651,
L12,Sample X276,119605,
L13,Sample X277,96281,
L14,Sample X278,100801,
L15,Sample X279,125892,
L16,Sample X280,122209,
L17,Sample X281,122664,
L18,Sample X282,125583,
L19,Sample X283,108606,
L20,Sample X284,127050,
L21,Sample X285,139651,
L22,Sample X286,131722,
L23,Sample X287,126431,
L24,Sample X288,68312,
M01,Sample X289,136505,
M02,Sample X290,129803,
M03,Sample X291,121587,
M04,Sample X292,121684,
M05,Sample X293,133302,
M06,Sample X294,133450,
M07,Sample X295,125155,
M08,Sample X296,129082,
M09,Sample X297,119601,
M10,Sample X298,119511,
M11,Sample X299,138167,
M12,Sample X300,137989,
M13,Sample X301,78459,
M14,Sample X302,127314,
M15,Sample X303,118533,
M16,Sample X304,136698,
M17,Sample X305,109893,
M18,Sample X306,134612,
M19,Sample X307,126582,
M20,Sample X308,137201,
M21,Sample X309,99682,
M22,Sample X310,136660,
M23,Sample X311,129859,
M24,Sample X312,138208,
N01,Sample X313,129916,
N02,Sample X314,92948,
N03,Sample X315,93378,
N04,Sample X316,101575,
N05,Sample X317,119854,
N06,Sample X318,138598,
N07,Sample X319,135201,
N08,Sample X320,134405,
N09,Sample X321,129540,
N10,Sample X322,138293,
N11,Sample X323,117623,
N12,Sample X324,135405,
N13,Sample X325,129710,
N14,Sample X326,96626,
N15,Sample X327,109545,
N16,Sample X328,135325,
N17,Sample X329,131360,
N18,Sample X330,135088,
N19,Sample X331,132777,
N20,Sample X332,123686,
N21,Sample X333,135763,
N22,Sample X334,134816,
N23,Sample X335,138818,
N24,Sample X336,88426,
O01,Sample X337,124341,
O02,Sample X338,126392,
O03,Sample X339,147156,
O04,Sample X340,124049,
O05,Sample X341,123054,
O06,Sample X342,119318,
O07,Sample X343,79990,
O08,Sample X344,89634,
O09,Sample X345,119496,
O10,Sample X346,89085,
O11,Sample X347,108988,
O12,Sample X348,131698,
O13,Sample X349,117400,
O14,Sample X350,132063,
O15,Sample X351,133384,
O16,Sample X352,128220,
O17,Sample X353,114330,
O18,Sample X354,123874,
O19,Sample X355,141532,
O20,Sample X356,103018,
O21,Sample X357,126894,
O22,Sample X358,127496,
O23,Sample X359,127530,
O24,Sample X360,134442,
P01,Sample X361,119820,
P02,Sample X362,122454,
P03,Sample X363,127634,
P04,Sample X364,95102,
P05,Sample X365,90381,
P06,Sample X366,121470,
P07,Sample X367,109788,
P08,Sample X368,130930,
P09,Sample X369,126141,
P10,Sample X370,134189,
P11,Sample X371,116641,
P12,Sample X372,126533,
P13,Sample X373,132945,
P14,Sample X374,108749,
P15,Sample X375,82365,
P16,Sample X376,93347,
P17,Sample X377,123160,
P18,Sample X378,126981,
P19,Sample X379,126159,
P20,Sample X380,119914,
P21,Sample X381,98718,
P22,Sample X382,130079,
P23,Sample X383,123376,
P24,Sample X384,118304,
