Well,Content,Raw Data (530-15/590-20),
D22,Sample X94,138437,
D23,Sample X95,136209,
D24,Sample X96,133091,
E01,Sample X97,138567,
E02,Sample X98,107245,
E03,Sample X99,132736,
E04,Sample X100,140741,
E05,Sample X101,144314,
E06,Sample X102,137465,
E07,Sample X103,133893,
E08,Sample X104,132244,
E09,Sample X105,138556,
E10,Sample X106,141072,
E11,Sample X107,136052,
E12,Sample X108,127820,
E13,Sample X109,2148,
E14,Sample X110,2221,
E15,Sample X111,2164,
E16,Sample X112,2183,
E17,Sample X113,2173,
E18,Sample X114,2169,
E19,Sample X115,2271,
E20,Sample X116,95542,
E21,Sample X117,128839,
E22,Sample X118,136425,
E23,Sample X119,136874,
E24,Sample X120,133209,
F01,Sample X121,141331,
F02,Sample X122,83598,
F03,Sample X123,112850,
F04,Sample X124,124591,
F05,Sample X125,132305,
F06,Sample X126,129996,
F07,Sample X127,105403,
F08,Sample X128,132100,
F09,Sample X129,137618,
F10,Sample X130,134230,
F11,Sample X131,113991,
F12,Sample X132,129078,
F13,Sample X133,19661,
F14,Sample X134,61862,
F15,Sample X135,83856,
F16,Sample X136,77621,
F17,Sample X137,106190,
F18,Sample X138,90020,
F19,Sample X139,130783,
F20,Sample X140,127906,
F21,Sample X141,133712,
F22,Sample X142,132451,
F23,Sample X143,137253,
F24,Sample X144,133388,
G01,Sample X145,140125,
G02,Sample X146,69245,
G03,Sample X147,113698,
G04,Sample X148,135646,
G05,Sample X149,137568,
G06,Sample X150,139355,
G07,Sample X151,134366,
G08,Sample X152,132394,
G09,Sample X153,114346,
G10,Sample X154,128992,
G11,Sample X155,106321,
G12,Sample X156,108283,
G13,Sample X157,124760,
G14,Sample X158,113209,
G15,Sample X159,118551,
G16,Sample X160,127496,
G17,Sample X161,131453,
G18,Sample X162,115409,
G19,Sample X163,135265,
G20,Sample X164,131499,
G21,Sample X165,132202,
G22,Sample X166,136620,
G23,Sample X167,139640,
G24,Sample X168,138389,
H01,Sample X169,142837,
H02,Sample X170,155526,
H03,Sample X171,151270,
H04,Sample X172,146070,
H05,Sample X173,141839,
H06,Sample X174,134837,
H07,Sample X175,134102,
H08,Sample X176,129082,
H09,Sample X177,117007,
H10,Sample X178,78639,
H11,Sample X179,119150,
H12,Sample X180,130949,
H13,Sample X181,123695,
H14,Sample X182,92074,
H15,Sample X183,107606,
H16,Sample X184,127764,
H17,Sample X185,110327,
H18,Sample X186,101708,
H19,Sample X187,119117,
H20,Sample X188,127809,
H21,Sample X189,130251,
H22,Sample X190,140756,
H23,Sample X191,138745,
H24,Sample X192,139903,
I01,Sample X193,141397,
I02,Sample X194,140423,
I03,Sample X195,134274,
I04,Sample X196,144431,
I05,Sample X197,140343,
I06,Sample X198,141070,
I07,Sample X199,131747,
I08,Sample X200,124805,
I09,Sample X201,114214,
I10,Sample X202,106967,
I11,Sample X203,85331,
I12,Sample X204,105198,
I13,Sample X205,2114,
I14,Sample X206,8744,
I15,Sample X207,113416,
I16,Sample X208,124609,
I17,Sample X209,110277,
I18,Sample X210,120566,
I19,Sample X211,126966,
I20,Sample X212,133397,
I21,Sample X213,138090,
I22,Sample X214,139220,
I23,Sample X215,139320,
I24,Sample X216,135458,
J01,Sample X217,137344,
J02,Sample X218,141086,
J03,Sample X219,144522,
J04,Sample X220,141923,
J05,Sample X221,137082,
J06,Sample X222,133700,
J07,Sample X223,132385,
J08,Sample X224,131149,
J09,Sample X225,130989,
J10,Sample X226,132082,
J11,Sample X227,115788,
J12,Sample X228,116741,
J13,Sample X229,96941,
J14,Sample X230,110462,
J15,Sample X231,119328,
J16,Sample X232,127853,
J17,Sample X233,118382,
J18,Sample X234,123355,
J19,Sample X235,134557,
J20,Sample X236,130513,
J21,Sample X237,138195,
J22,Sample X238,137899,
J23,Sample X239,138110,
J24,Sample X240,136291,
K01,Sample X241,141786,
K02,Sample X242,92924,
K03,Sample X243,127426,
K04,Sample X244,137652,
K05,Sample X245,131193,
K06,Sample X246,131980,
K07,Sample X247,132925,
K08,Sample X248,140432,
K09,Sample X249,135080,
K10,Sample X250,132904,
K11,Sample X251,132731,
K12,Sample X252,135258,
K13,Sample X253,135819,
K14,Sample X254,137796,
K15,Sample X255,134821,
K16,Sample X256,130416,
K17,Sample X257,126407,
K18,Sample X258,130790,
K19,Sample X259,128109,
K20,Sample X260,135681,
K21,Sample X261,134681,
K22,Sample X262,135012,
K23,Sample X263,136514,
K24,Sample X264,135351,
L01,Sample X265,139899,
L02,Sample X266,144059,
L03,Sample X267,144101,
L04,Sample X268,145392,
L05,Sample X269,141258,
L06,Sample X270,140584,
L07,Sample X271,134275,
L08,Sample X272,136839,
L09,Sample X273,126358,
L10,Sample X274,138257,
L11,Sample X275,137880,
L12,Sample X276,129970,
L13,Sample X277,138023,
L14,Sample X278,132595,
L15,Sample X279,119984,
L16,Sample X280,131955,
L17,Sample X281,134027,
L18,Sample X282,137713,
L19,Sample X283,137963,
L20,Sample X284,131869,
L21,Sample X285,139295,
L22,Sample X286,137658,
L23,Sample X287,137329,
L24,Sample X288,136657,
M01,Sample X289,142583,
M02,Sample X290,131922,
M03,Sample X291,132557,
M04,Sample X292,120696,
M05,Sample X293,130190,
M06,Sample X294,136673,
M07,Sample X295,137551,
M08,Sample X296,140680,
M09,Sample X297,136720,
M10,Sample X298,138871,
M11,Sample X299,139602,
M12,Sample X300,142828,
M13,Sample X301,122191,
M14,Sample X302,124112,
M15,Sample X303,125276,
M16,Sample X304,135867,
M17,Sample X305,138097,
M18,Sample X306,136917,
M19,Sample X307,132960,
M20,Sample X308,135270,
M21,Sample X309,140072,
M22,Sample X310,141534,
M23,Sample X311,140079,
M24,Sample X312,141960,
N01,Sample X313,141662,
N02,Sample X314,74051,
N03,Sample X315,109797,
N04,Sample X316,125040,
N05,Sample X317,132053,
N06,Sample X318,135479,
N07,Sample X319,143154,
N08,Sample X320,142874,
N09,Sample X321,144862,
N10,Sample X322,143985,
N11,Sample X323,139917,
N12,Sample X324,140836,
N13,Sample X325,136575,
N14,Sample X326,137725,
N15,Sample X327,142644,
N16,Sample X328,142350,
N17,Sample X329,140702,
N18,Sample X330,138574,
N19,Sample X331,138353,
N20,Sample X332,137772,
N21,Sample X333,141309,
N22,Sample X334,143251,
N23,Sample X335,143266,
N24,Sample X336,137738,
O01,Sample X337,139297,
O02,Sample X338,136056,
O03,Sample X339,138677,
O04,Sample X340,145420,
O05,Sample X341,145537,
O06,Sample X342,144308,
O07,Sample X343,146533,
O08,Sample X344,147065,
O09,Sample X345,145908,
O10,Sample X346,144367,
O11,Sample X347,144600,
O12,Sample X348,144711,
O13,Sample X349,141849,
O14,Sample X350,142637,
O15,Sample X351,145574,
O16,Sample X352,143043,
O17,Sample X353,142856,
O18,Sample X354,139671,
O19,Sample X355,144550,
O20,Sample X356,141342,
O21,Sample X357,147277,
O22,Sample X358,141443,
O23,Sample X359,140424,
O24,Sample X360,137833,
P01,Sample X361,133109,
P02,Sample X362,140470,
P03,Sample X363,142491,
P04,Sample X364,140701,
P05,Sample X365,140525,
P06,Sample X366,139701,
P07,Sample X367,141085,
P08,Sample X368,137443,
P09,Sample X369,138204,
P10,Sample X370,140495,
P11,Sample X371,137429,
P12,Sample X372,141498,
P13,Sample X373,146145,
P14,Sample X374,142711,
P15,Sample X375,142450,
P16,Sample X376,140734,
P17,Sample X377,142164,
P18,Sample X378,141660,
P19,Sample X379,141726,
P20,Sample X380,139381,
P21,Sample X381,140571,
P22,Sample X382,135854,
P23,Sample X383,132686,
P24,Sample X384,133435,
