Well,Content,Raw Data (No filter),
K02,Sample X242,2906,
K03,Sample X243,2288,
K04,Sample X244,2360,
K05,Sample X245,2129,
K06,Sample X246,2316,
K07,Sample X247,2324,
K08,Sample X248,2333,
K09,Sample X249,2229,
K10,Sample X250,2201,
K11,Sample X251,2344,
K12,Sample X252,2192,
K13,Sample X253,1253,
K14,Sample X254,1686,
K15,Sample X255,2465,
K16,Sample X256,8835,
K17,Sample X257,13290,
K18,Sample X258,13212,
K19,Sample X259,14203,
K20,Sample X260,14902,
K21,Sample X261,15170,
K22,Sample X262,13884,
K23,Sample X263,7443,
K24,Sample X264,2343,
L01,Sample X265,2432,
L02,Sample X266,4887,
L03,Sample X267,5178,
L04,Sample X268,5900,
L05,Sample X269,4076,
L06,Sample X270,2781,
L07,Sample X271,2810,
L08,Sample X272,2348,
L09,Sample X273,2167,
L10,Sample X274,2327,
L11,Sample X275,2216,
L12,Sample X276,2392,
L13,Sample X277,2716,
L14,Sample X278,2670,
L15,Sample X279,2383,
L16,Sample X280,2376,
L17,Sample X281,2303,
L18,Sample X282,2398,
L19,Sample X283,2268,
L20,Sample X284,2114,
L21,Sample X285,2290,
L22,Sample X286,2330,
L23,Sample X287,2240,
L24,Sample X288,2166,
M01,Sample X289,2596,
M02,Sample X290,4537,
M03,Sample X291,5304,
M04,Sample X292,10909,
M05,Sample X293,13557,
M06,Sample X294,14042,
M07,Sample X295,14790,
M08,Sample X296,14885,
M09,Sample X297,15644,
M10,Sample X298,3318,
M11,Sample X299,2323,
M12,Sample X300,2619,
M13,Sample X301,1966,
M14,Sample X302,5596,
M15,Sample X303,9952,
M16,Sample X304,11486,
M17,Sample X305,10906,
M18,Sample X306,10319,
M19,Sample X307,7855,
M20,Sample X308,3729,
M21,Sample X309,2694,
M22,Sample X310,2298,
M23,Sample X311,2072,
M24,Sample X312,2224,
N01,Sample X313,2531,
N02,Sample X314,2012,
N03,Sample X315,2979,
N04,Sample X316,3546,
N05,Sample X317,3170,
N06,Sample X318,2574,
N07,Sample X319,2350,
N08,Sample X320,2344,
N09,Sample X321,2239,
N10,Sample X322,2052,
N11,Sample X323,2125,
N12,Sample X324,2411,
N13,Sample X325,1513,
N14,Sample X326,1843,
N15,Sample X327,2417,
N16,Sample X328,2475,
N17,Sample X329,2390,
N18,Sample X330,2431,
N19,Sample X331,2208,
N20,Sample X332,2293,
N21,Sample X333,2239,
N22,Sample X334,2243,
N23,Sample X335,2299,
N24,Sample X336,2466,
O01,Sample X337,2469,
O02,Sample X338,2246,
O03,Sample X339,2444,
O04,Sample X340,2332,
O05,Sample X341,2279,
O06,Sample X342,2202,
O07,Sample X343,2170,
O08,Sample X344,2357,
O09,Sample X345,2139,
O10,Sample X346,2217,
O11,Sample X347,2404,
O12,Sample X348,2163,
O13,Sample X349,1790,
O14,Sample X350,1855,
O15,Sample X351,2068,
O16,Sample X352,2432,
O17,Sample X353,2563,
O18,Sample X354,2561,
O19,Sample X355,2453,
O20,Sample X356,2343,
O21,Sample X357,2372,
O22,Sample X358,2239,
O23,Sample X359,2238,
O24,Sample X360,2443,
P01,Sample X361,2488,
P02,Sample X362,2560,
P03,Sample X363,2360,
P04,Sample X364,2284,
P05,Sample X365,2193,
P06,Sample X366,2307,
P07,Sample X367,2299,
P08,Sample X368,2474,
P09,Sample X369,2409,
P10,Sample X370,2076,
P11,Sample X371,2139,
P12,Sample X372,2234,
P13,Sample X373,2232,
P14,Sample X374,2189,
P15,Sample X375,2237,
P16,Sample X376,2353,
P17,Sample X377,2237,
P18,Sample X378,2374,
P19,Sample X379,2371,
P20,Sample X380,2375,
P21,Sample X381,2319,
P22,Sample X382,2489,
P23,Sample X383,2198,
P24,Sample X384,2441,
