Well,Content,Raw Data (530-15/590-20),
P02,Sample X362,136892,
P03,Sample X363,148253,
P04,Sample X364,143696,
P05,Sample X365,149501,
P06,Sample X366,134695,
P07,Sample X367,135113,
P08,Sample X368,140275,
P09,Sample X369,144465,
P10,Sample X370,139660,
P11,Sample X371,144942,
P12,Sample X372,138144,
P13,Sample X373,147274,
P14,Sample X374,145724,
P15,Sample X375,145657,
P16,Sample X376,142880,
P17,Sample X377,132007,
P18,Sample X378,129466,
P19,Sample X379,136433,
P20,Sample X380,143091,
P21,Sample X381,147282,
P22,Sample X382,138222,
P23,Sample X383,139998,
P24,Sample X384,134819,
