Well,Content,Raw Data (530-15/590-20),
G16,Sample X160,101012,
G17,Sample X161,101811,
G18,Sample X162,97878,
G19,Sample X163,90078,
G20,Sample X164,107410,
G21,Sample X165,112512,
G22,Sample X166,112861,
G23,Sample X167,110159,
G24,Sample X168,104495,
H01,Sample X169,109572,
H02,Sample X170,112858,
H03,Sample X171,116391,
H04,Sample X172,112554,
H05,Sample X173,109655,
H06,Sample X174,104127,
H07,Sample X175,74334,
H08,Sample X176,85094,
H09,Sample X177,75599,
H10,Sample X178,84164,
H11,Sample X179,98854,
H12,Sample X180,76084,
H13,Sample X181,73625,
H14,Sample X182,99287,
H15,Sample X183,83408,
H16,Sample X184,89219,
H17,Sample X185,103146,
H18,Sample X186,102183,
H19,Sample X187,102683,
H20,Sample X188,106926,
H21,Sample X189,110136,
H22,Sample X190,114650,
H23,Sample X191,109843,
H24,Sample X192,106804,
I01,Sample X193,101587,
I02,Sample X194,117497,
I03,Sample X195,114932,
I04,Sample X196,113132,
I05,Sample X197,108898,
I06,Sample X198,104625,
I07,Sample X199,82218,
I08,Sample X200,89514,
I09,Sample X201,82628,
I10,Sample X202,96600,
I11,Sample X203,67667,
I12,Sample X204,76289,
I13,Sample X205,1750,
I14,Sample X206,1759,
I15,Sample X207,11972,
I16,Sample X208,37666,
I17,Sample X209,59965,
I18,Sample X210,89929,
I19,Sample X211,102539,
I20,Sample X212,106656,
I21,Sample X213,111658,
I22,Sample X214,118332,
I23,Sample X215,114053,
I24,Sample X216,106835,
J01,Sample X217,109469,
J02,Sample X218,116607,
J03,Sample X219,118814,
J04,Sample X220,114085,
J05,Sample X221,110145,
J06,Sample X222,110107,
J07,Sample X223,101227,
J08,Sample X224,89627,
J09,Sample X225,86841,
J10,Sample X226,99939,
J11,Sample X227,81087,
J12,Sample X228,100616,
J13,Sample X229,85508,
J14,Sample X230,90694,
J15,Sample X231,82594,
J16,Sample X232,103894,
J17,Sample X233,104717,
J18,Sample X234,87715,
J19,Sample X235,101468,
J20,Sample X236,107739,
J21,Sample X237,112646,
J22,Sample X238,115828,
J23,Sample X239,111328,
J24,Sample X240,108443,
K01,Sample X241,108733,
K02,Sample X242,125852,
K03,Sample X243,124414,
K04,Sample X244,117536,
K05,Sample X245,117206,
K06,Sample X246,110955,
K07,Sample X247,108411,
K08,Sample X248,78552,
K09,Sample X249,78174,
K10,Sample X250,97938,
K11,Sample X251,108847,
K12,Sample X252,108268,
K13,Sample X253,108077,
K14,Sample X254,77727,
K15,Sample X255,101245,
K16,Sample X256,86292,
K17,Sample X257,103773,
K18,Sample X258,98228,
K19,Sample X259,105415,
K20,Sample X260,109202,
K21,Sample X261,114458,
K22,Sample X262,112370,
K23,Sample X263,109633,
K24,Sample X264,109532,
L01,Sample X265,104677,
L02,Sample X266,51556,
L03,Sample X267,83512,
L04,Sample X268,101925,
L05,Sample X269,111659,
L06,Sample X270,106092,
L07,Sample X271,102849,
L08,Sample X272,103004,
L09,Sample X273,97579,
L10,Sample X274,92848,
L11,Sample X275,110954,
L12,Sample X276,101834,
L13,Sample X277,104641,
L14,Sample X278,84326,
L15,Sample X279,100019,
L16,Sample X280,102287,
L17,Sample X281,101255,
L18,Sample X282,109319,
L19,Sample X283,112493,
L20,Sample X284,108262,
L21,Sample X285,112743,
L22,Sample X286,114945,
L23,Sample X287,111720,
L24,Sample X288,108659,
M01,Sample X289,106562,
M02,Sample X290,115607,
M03,Sample X291,119375,
M04,Sample X292,121260,
M05,Sample X293,115553,
M06,Sample X294,96798,
M07,Sample X295,112986,
M08,Sample X296,109571,
M09,Sample X297,112770,
M10,Sample X298,92691,
M11,Sample X299,102436,
M12,Sample X300,111257,
M13,Sample X301,111914,
M14,Sample X302,112053,
M15,Sample X303,106328,
M16,Sample X304,109149,
M17,Sample X305,112593,
M18,Sample X306,111983,
M19,Sample X307,112475,
M20,Sample X308,113060,
M21,Sample X309,113630,
M22,Sample X310,115359,
M23,Sample X311,111607,
M24,Sample X312,105589,
N01,Sample X313,106962,
N02,Sample X314,114729,
N03,Sample X315,115226,
N04,Sample X316,113001,
N05,Sample X317,114027,
N06,Sample X318,110541,
N07,Sample X319,112941,
N08,Sample X320,112222,
N09,Sample X321,108355,
N10,Sample X322,109449,
N11,Sample X323,106653,
N12,Sample X324,103424,
N13,Sample X325,89652,
N14,Sample X326,101286,
N15,Sample X327,111979,
N16,Sample X328,113201,
N17,Sample X329,112593,
N18,Sample X330,111743,
N19,Sample X331,109468,
N20,Sample X332,110002,
N21,Sample X333,115690,
N22,Sample X334,114346,
N23,Sample X335,111371,
N24,Sample X336,108494,
O01,Sample X337,103678,
O02,Sample X338,112019,
O03,Sample X339,115965,
O04,Sample X340,113901,
O05,Sample X341,115534,
O06,Sample X342,114630,
O07,Sample X343,114265,
O08,Sample X344,115947,
O09,Sample X345,114616,
O10,Sample X346,112871,
O11,Sample X347,114605,
O12,Sample X348,113900,
O13,Sample X349,114849,
O14,Sample X350,114059,
O15,Sample X351,113577,
O16,Sample X352,113074,
O17,Sample X353,113836,
O18,Sample X354,112900,
O19,Sample X355,111580,
O20,Sample X356,111630,
O21,Sample X357,112817,
O22,Sample X358,114343,
O23,Sample X359,110033,
O24,Sample X360,109855,
P01,Sample X361,101120,
P02,Sample X362,104239,
P03,Sample X363,108664,
P04,Sample X364,108822,
P05,Sample X365,103036,
P06,Sample X366,100746,
P07,Sample X367,100671,
P08,Sample X368,103147,
P09,Sample X369,106630,
P10,Sample X370,104994,
P11,Sample X371,109785,
P12,Sample X372,105819,
P13,Sample X373,106527,
P14,Sample X374,103364,
P15,Sample X375,108666,
P16,Sample X376,103928,
P17,Sample X377,104431,
P18,Sample X378,108917,
P19,Sample X379,108812,
P20,Sample X380,106698,
P21,Sample X381,112276,
P22,Sample X382,108914,
P23,Sample X383,103009,
P24,Sample X384,98102,
