Well,Content,Raw Data (530-15/590-20),
K13,Sample X253,3448,
K14,Sample X254,30697,
K15,Sample X255,94893,
K16,Sample X256,105889,
K17,Sample X257,104044,
K18,Sample X258,116778,
K19,Sample X259,118338,
K20,Sample X260,122720,
K21,Sample X261,119534,
K22,Sample X262,131164,
K23,Sample X263,124478,
K24,Sample X264,126786,
L01,Sample X265,135351,
L02,Sample X266,132283,
L03,Sample X267,124361,
L04,Sample X268,119869,
L05,Sample X269,131321,
L06,Sample X270,118345,
L07,Sample X271,106105,
L08,Sample X272,113666,
L09,Sample X273,105893,
L10,Sample X274,103100,
L11,Sample X275,103186,
L12,Sample X276,104840,
L13,Sample X277,109390,
L14,Sample X278,105917,
L15,Sample X279,103128,
L16,Sample X280,106927,
L17,Sample X281,118943,
L18,Sample X282,118358,
L19,Sample X283,113425,
L20,Sample X284,120457,
L21,Sample X285,119072,
L22,Sample X286,119326,
L23,Sample X287,124366,
L24,Sample X288,129452,
M01,Sample X289,143729,
M02,Sample X290,127198,
M03,Sample X291,123453,
M04,Sample X292,115560,
M05,Sample X293,112838,
M06,Sample X294,113292,
M07,Sample X295,112260,
M08,Sample X296,131796,
M09,Sample X297,121981,
M10,Sample X298,112512,
M11,Sample X299,120039,
M12,Sample X300,114334,
M13,Sample X301,3437,
M14,Sample X302,105727,
M15,Sample X303,123658,
M16,Sample X304,115578,
M17,Sample X305,108805,
M18,Sample X306,106751,
M19,Sample X307,117209,
M20,Sample X308,124623,
M21,Sample X309,128303,
M22,Sample X310,129572,
M23,Sample X311,130254,
M24,Sample X312,134648,
N01,Sample X313,139300,
N02,Sample X314,118529,
N03,Sample X315,123619,
N04,Sample X316,125393,
N05,Sample X317,136071,
N06,Sample X318,129244,
N07,Sample X319,124322,
N08,Sample X320,103071,
N09,Sample X321,106513,
N10,Sample X322,109762,
N11,Sample X323,124989,
N12,Sample X324,128709,
N13,Sample X325,112031,
N14,Sample X326,114309,
N15,Sample X327,121717,
N16,Sample X328,130675,
N17,Sample X329,124928,
N18,Sample X330,123535,
N19,Sample X331,117145,
N20,Sample X332,123597,
N21,Sample X333,130929,
N22,Sample X334,130150,
N23,Sample X335,131199,
N24,Sample X336,137085,
O01,Sample X337,145339,
O02,Sample X338,143859,
O03,Sample X339,132896,
O04,Sample X340,131294,
O05,Sample X341,136736,
O06,Sample X342,138829,
O07,Sample X343,145731,
O08,Sample X344,142226,
O09,Sample X345,134005,
O10,Sample X346,139053,
O11,Sample X347,132769,
O12,Sample X348,137359,
O13,Sample X349,127261,
O14,Sample X350,133579,
O15,Sample X351,138014,
O16,Sample X352,125199,
O17,Sample X353,133496,
O18,Sample X354,123712,
O19,Sample X355,113732,
O20,Sample X356,131094,
O21,Sample X357,132799,
O22,Sample X358,133153,
O23,Sample X359,140064,
O24,Sample X360,135284,
P01,Sample X361,135114,
P02,Sample X362,140060,
P03,Sample X363,126877,
P04,Sample X364,127836,
P05,Sample X365,134880,
P06,Sample X366,128819,
P07,Sample X367,130664,
P08,Sample X368,115597,
P09,Sample X369,122443,
P10,Sample X370,139195,
P11,Sample X371,132602,
P12,Sample X372,131441,
P13,Sample X373,142379,
P14,Sample X374,127077,
P15,Sample X375,133870,
P16,Sample X376,140285,
P17,Sample X377,131756,
P18,Sample X378,133210,
P19,Sample X379,131896,
P20,Sample X380,122734,
P21,Sample X381,128719,
P22,Sample X382,125666,
P23,Sample X383,130114,
P24,Sample X384,133302,
