Well,Content,Raw Data (530-15/590-20),
G03,Sample X147,2251,
G04,Sample X148,2252,
G05,Sample X149,79170,
G06,Sample X150,105419,
G07,Sample X151,95854,
G08,Sample X152,88597,
G09,Sample X153,104076,
G10,Sample X154,92172,
G11,Sample X155,108979,
G12,Sample X156,108832,
G13,Sample X157,112407,
G14,Sample X158,110583,
G15,Sample X159,113540,
G16,Sample X160,114286,
G17,Sample X161,114853,
G18,Sample X162,113095,
G19,Sample X163,123860,
G20,Sample X164,123345,
G21,Sample X165,123901,
G22,Sample X166,124429,
G23,Sample X167,132407,
G24,Sample X168,121813,
H01,Sample X169,116461,
H02,Sample X170,128255,
H03,Sample X171,125201,
H04,Sample X172,126060,
H05,Sample X173,114349,
H06,Sample X174,113808,
H07,Sample X175,103521,
H08,Sample X176,107247,
H09,Sample X177,89786,
H10,Sample X178,96095,
H11,Sample X179,106000,
H12,Sample X180,104841,
H13,Sample X181,105328,
H14,Sample X182,110914,
H15,Sample X183,103631,
H16,Sample X184,108832,
H17,Sample X185,109204,
H18,Sample X186,113295,
H19,Sample X187,120242,
H20,Sample X188,123248,
H21,Sample X189,127941,
H22,Sample X190,124889,
H23,Sample X191,122017,
H24,Sample X192,120788,
I01,Sample X193,119588,
I02,Sample X194,2127,
I03,Sample X195,43513,
I04,Sample X196,106979,
I05,Sample X197,116545,
I06,Sample X198,131949,
I07,Sample X199,119472,
I08,Sample X200,119796,
I09,Sample X201,100163,
I10,Sample X202,107210,
I11,Sample X203,102471,
I12,Sample X204,108387,
I13,Sample X205,96223,
I14,Sample X206,85055,
I15,Sample X207,101049,
I16,Sample X208,104756,
I17,Sample X209,107812,
I18,Sample X210,112296,
I19,Sample X211,120592,
I20,Sample X212,124140,
I21,Sample X213,126767,
I22,Sample X214,128357,
I23,Sample X215,124403,
I24,Sample X216,121860,
J01,Sample X217,117150,
J02,Sample X218,127035,
J03,Sample X219,127782,
J04,Sample X220,129028,
J05,Sample X221,126668,
J06,Sample X222,122992,
J07,Sample X223,117948,
J08,Sample X224,119706,
J09,Sample X225,110815,
J10,Sample X226,109990,
J11,Sample X227,113419,
J12,Sample X228,114557,
J13,Sample X229,109869,
J14,Sample X230,110302,
J15,Sample X231,118350,
J16,Sample X232,116612,
J17,Sample X233,120304,
J18,Sample X234,109097,
J19,Sample X235,122924,
J20,Sample X236,124172,
J21,Sample X237,129445,
J22,Sample X238,129413,
J23,Sample X239,125554,
J24,Sample X240,119318,
K01,Sample X241,118621,
K02,Sample X242,94640,
K03,Sample X243,112894,
K04,Sample X244,121111,
K05,Sample X245,124433,
K06,Sample X246,122034,
K07,Sample X247,118114,
K08,Sample X248,121979,
K09,Sample X249,123069,
K10,Sample X250,119369,
K11,Sample X251,122980,
K12,Sample X252,124263,
K13,Sample X253,118728,
K14,Sample X254,117487,
K15,Sample X255,128043,
K16,Sample X256,119751,
K17,Sample X257,122036,
K18,Sample X258,124034,
K19,Sample X259,123400,
K20,Sample X260,125709,
K21,Sample X261,130433,
K22,Sample X262,128136,
K23,Sample X263,127629,
K24,Sample X264,122947,
L01,Sample X265,120691,
L02,Sample X266,123761,
L03,Sample X267,128232,
L04,Sample X268,126388,
L05,Sample X269,127218,
L06,Sample X270,126149,
L07,Sample X271,125886,
L08,Sample X272,128804,
L09,Sample X273,125846,
L10,Sample X274,127254,
L11,Sample X275,127362,
L12,Sample X276,127055,
L13,Sample X277,138077,
L14,Sample X278,134882,
L15,Sample X279,134367,
L16,Sample X280,130952,
L17,Sample X281,129844,
L18,Sample X282,130368,
L19,Sample X283,131113,
L20,Sample X284,129932,
L21,Sample X285,130261,
L22,Sample X286,125487,
L23,Sample X287,126641,
L24,Sample X288,124042,
M01,Sample X289,117572,
M02,Sample X290,118253,
M03,Sample X291,122434,
M04,Sample X292,127849,
M05,Sample X293,128800,
M06,Sample X294,126616,
M07,Sample X295,131103,
M08,Sample X296,128860,
M09,Sample X297,127571,
M10,Sample X298,128789,
M11,Sample X299,126699,
M12,Sample X300,124139,
M13,Sample X301,127048,
M14,Sample X302,126948,
M15,Sample X303,128703,
M16,Sample X304,127378,
M17,Sample X305,126041,
M18,Sample X306,125981,
M19,Sample X307,124413,
M20,Sample X308,126600,
M21,Sample X309,127494,
M22,Sample X310,127793,
M23,Sample X311,123967,
M24,Sample X312,118576,
N01,Sample X313,115776,
N02,Sample X314,121503,
N03,Sample X315,124901,
N04,Sample X316,127504,
N05,Sample X317,125647,
N06,Sample X318,127754,
N07,Sample X319,127789,
N08,Sample X320,129504,
N09,Sample X321,128097,
N10,Sample X322,126878,
N11,Sample X323,128246,
N12,Sample X324,127694,
N13,Sample X325,121222,
N14,Sample X326,126457,
N15,Sample X327,129923,
N16,Sample X328,127824,
N17,Sample X329,127905,
N18,Sample X330,129416,
N19,Sample X331,130167,
N20,Sample X332,129456,
N21,Sample X333,127686,
N22,Sample X334,125207,
N23,Sample X335,124917,
N24,Sample X336,121781,
O01,Sample X337,117406,
O02,Sample X338,129775,
O03,Sample X339,134402,
O04,Sample X340,133448,
O05,Sample X341,132302,
O06,Sample X342,129798,
O07,Sample X343,131402,
O08,Sample X344,131696,
O09,Sample X345,131028,
O10,Sample X346,128993,
O11,Sample X347,125774,
O12,Sample X348,129602,
O13,Sample X349,121081,
O14,Sample X350,131342,
O15,Sample X351,133405,
O16,Sample X352,133432,
O17,Sample X353,132100,
O18,Sample X354,131517,
O19,Sample X355,127804,
O20,Sample X356,127616,
O21,Sample X357,126031,
O22,Sample X358,125240,
O23,Sample X359,128570,
O24,Sample X360,117785,
P01,Sample X361,111805,
P02,Sample X362,115764,
P03,Sample X363,114076,
P04,Sample X364,123208,
P05,Sample X365,122018,
P06,Sample X366,123587,
P07,Sample X367,120343,
P08,Sample X368,120765,
P09,Sample X369,121027,
P10,Sample X370,123565,
P11,Sample X371,122117,
P12,Sample X372,120377,
P13,Sample X373,121754,
P14,Sample X374,117939,
P15,Sample X375,120294,
P16,Sample X376,123012,
P17,Sample X377,122268,
P18,Sample X378,119351,
P19,Sample X379,122608,
P20,Sample X380,119508,
P21,Sample X381,120686,
P22,Sample X382,119096,
P23,Sample X383,116043,
P24,Sample X384,112567,
