"X","m5id","m4id","aeid","spid","bmad","resp_max","resp_min","max_mean","max_mean_conc","max_med","max_med_conc","logc_max","logc_min","cnst","hill","hcov","gnls","gcov","cnst_er","cnst_aic","cnst_rmse","cnst_prob","hill_tp","hill_tp_sd","hill_ga","hill_ga_sd","hill_gw","hill_gw_sd","hill_er","hill_er_sd","hill_aic","hill_rmse","hill_prob","gnls_tp","gnls_tp_sd","gnls_ga","gnls_ga_sd","gnls_gw","gnls_gw_sd","gnls_la","gnls_la_sd","gnls_lw","gnls_lw_sd","gnls_er","gnls_er_sd","gnls_aic","gnls_rmse","gnls_prob","nconc","npts","nrep","nmed_gtbl","hitc","modl","fitc","coff","actp","modl_er","modl_tp","modl_ga","modl_gw","modl_la","modl_lw","modl_rmse","modl_prob","modl_acc","modl_acb","modl_ac10","chmn"
14518,10484757,10630156,741,"TP0000823E09",1.6382320441989,104.125838060856,19.4430118617844,98.9685404847859,0,99.0716864363074,0,0,-2.52287874528034,1,1,1,1,0,4.30987992746397,213.299558677522,77.428397457379,0.000000000000000000000129482962127722,96.5854917566419,1.93693824827845,-2.03610877165653,0.0308796101019525,1.21085480049162,0.108370356187834,1.26943242618152,0.216160489198763,112.756428847583,4.34079145930181,0.880797078028731,96.5855157594618,NA,-2.03610804336597,NA,1.21085863788817,NA,1.99716854298919,NA,14.9550498349305,NA,1.26943734190729,NA,116.756428848552,4.34079098673246,0.119202921971269,6,18,3,6,1,"hill",41,20,1,1.26943242618152,96.5854917566419,-2.03610877165653,1.21085480049162,NA,NA,4.34079145930181,0.880797078028731,-2.51768303589799,-3.08556105020778,-2.82418221287499,"Testosterone propionate"
14522,10484761,10630160,741,"TP0000823E05",1.6382320441989,44.1513190642111,-1.94126431060229,36.5853658536585,2,37.0831259333002,2,2,-0.522878745280338,1,1,1,1,1,3.21938694336998,174.88479231494,27.1674322336887,0.0000000000000706782344788446,34.4285608623528,1.59065018539411,0.298067708870302,0.0665719429597662,2.9147569582678,0.883878949214053,1.33022633857815,0.214354889152975,114.577370863724,4.51128383302316,0.88079708661233,34.4284663993849,1.59064624937948,0.298066578455483,0.0665719510234183,2.9147461290337,0.883870256218919,3.16696722773276,675.974109343767,7.08205906346774,4102.2741153132,1.33022423264038,0.214354691594868,118.577371028201,4.51128655427007,0.1192029133876,6,18,3,4,1,"hill",41,20,0.999999999999929,1.33022633857815,34.4285608623528,0.298067708870302,2.9147569582678,NA,NA,4.51128383302316,0.88079708661233,0.346719099694711,0.0309684541805654,-0.0293155080159588,"Propargite"
14525,10484764,10630163,741,"TP0000823E02",1.6382320441989,84.1031149301826,6.76691729323308,66.8098818474758,0,59.2910848549946,0,0,-2.52287874528034,1,1,1,1,1,3.62053531434136,189.48383426203,41.1702157034339,0.00000000000000000555406682274688,63.7442913460268,4.8781898771937,-1.4202380908496,0.13390714788276,0.659443374392876,0.0939379313668613,0.949812517459543,0.236211275750864,110.273687777433,6.81606979192797,0.880797077734766,63.7446224012632,NA,-1.42023148832614,NA,0.659438090162267,NA,1.43469503307355,NA,9.89415902616165,NA,0.949816497629902,NA,114.273687772802,6.81603985868151,0.119202922265234,6,18,3,6,1,"hill",42,20,1,0.949812517459543,63.7442913460268,-1.4202380908496,0.659443374392876,NA,NA,6.81606979192797,0.880797077734766,-1.93565973723033,-3.05510050774248,-2.86728047006504,"17alpha-Estradiol"
14526,10484765,10630164,741,"TP0000823E01",1.6382320441989,62.406015037594,6.98174006444683,59.3984962406015,0,60.0429645542427,0,0,-2.52287874528034,1,1,1,1,0,3.57571722337874,187.528930892888,38.5116462709379,0.00000000000000000000282472140620131,67.2019361257618,6.02726024297129,-1.30702133454047,0.167811055548582,0.602612005683057,0.0752339204706447,0.775817351507159,0.20490357700218,93.1510324939882,2.40023601428519,0.880797078047774,67.2017458254359,NA,-1.30702602533358,NA,0.602611799942926,NA,1.1658904608185,NA,17.9032489840928,NA,0.775821327572084,NA,97.1510324953195,2.40024300213998,0.119202921952226,6,18,3,6,1,"hill",42,20,1,0.775817351507159,67.2019361257618,-1.30702133454047,0.602612005683057,NA,NA,2.40023601428519,0.880797078047774,-1.92587693927384,-3.13722452597655,-2.89053195238436,"17beta-Estradiol"
14531,10484770,10630169,741,"TP0000823D08",1.6382320441989,73.6694677871148,5.69561157796451,69.3121693121693,0,67.5070028011205,0,0,-2.52287874528034,1,1,1,1,1,3.80265846983654,195.661356663467,48.1532278407826,0.00000000000000000000150139999103168,67.854337655605,1.71035408638099,-1.64466026141013,0.0405384254616303,1.09868935777455,0.0953023296955032,0.917664907458087,0.216861476449688,100.019434779478,3.03423564593457,0.880797078282341,67.8543358036269,1.71036190656128,-1.64466115437622,0.0405385787963064,1.09869127612277,0.0953030381820826,0.698008560198635,1875.47344661565,14.5020207032372,38965.3598823783,0.917671126614801,0.216861869954141,104.019434785278,3.03423475371277,0.119202921717659,6,18,3,6,1,"hill",41,20,1,0.917664907458087,67.854337655605,-1.64466026141013,1.09868935777455,NA,NA,3.03423564593457,0.880797078282341,-1.98951780577444,-2.65261358861225,-2.51318829682515,"Mifepristone"
14534,10484773,10630172,741,"TP0000823D05",1.6382320441989,30.7117969138875,0.647088103534103,24.805043968807,0,22.84718765555,0,0,-2.52287874528034,1,1,1,1,1,2.27119843497378,143.897876688598,12.5284562942371,0.00000000000000208144949378931,34.3856237553016,8.00596949453444,-0.353979245473296,0.299779826299681,0.72415636806961,0.108276434333342,0.0832212719423963,0.23179243448259,76.5403089597917,2.27542148921373,0.88079708111354,34.3854423529204,8.00583822193046,-0.353987790838789,0.299775952211965,0.724157446427702,0.108274670319522,1.93403150390037,1855.37445690049,4.2598565354005,4103.83874258407,0.08321660818969,0.231792178078776,80.5403090195222,2.27542210240411,0.119202918886458,6,18,3,4,1,"hill",42,20,0.999999999999998,0.0832212719423963,34.3856237553016,-0.353979245473296,0.72415636806961,NA,NA,2.27542148921373,0.88079708111354,-0.156368198340683,-1.42819079543115,-1.67170916060621,"17alpha-Ethinylestradiol"
14535,10484774,10630173,741,"TP0000823D04",1.6382320441989,80.6635071090047,-0.56872037914692,68.8783570300158,2,68.6255924170616,2,2,-0.522878745280338,1,1,1,1,0,2.88035989266456,171.671705836233,30.5577497652917,0.00000000000544471212727486,96.7962083081009,27.5002749709935,1.76064897176619,0.195168160460142,1.49923895093689,0.451763301151665,1.36298563442163,0.258177127462251,120.052809645611,5.69753901665249,0.880796968957624,96.7962084840687,NA,1.76059729362234,NA,1.49931261620722,NA,3.53369243535471,NA,17.4901665003545,NA,1.36312011140454,NA,124.052807569,5.69747274255985,0.119203031036932,6,18,3,3,1,"hill",42,20,0.999999999994555,1.36298563442163,96.7962083081009,1.76064897176619,1.49923895093689,NA,NA,5.69753901665249,0.880796968957624,1.37091137728513,0.912397622602522,1.12416436813245,"Folpet"
14553,10484792,10630191,741,"TP0000823B10",1.6382320441989,3.2490974729242,-4.28055698813821,1.66752621626269,2,1.90820010314596,2,2,-0.522878745280338,1,NA,NA,NA,NA,0.529734252677738,79.4146223860582,1.99985255454658,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.529734252677738,NA,NA,NA,NA,NA,1.99985255454658,1,NA,NA,NA,"Triadimefon"
14554,10484793,10630192,741,"TP0000823B09",1.6382320441989,116.19391438886,74.1103661681279,106.498194945848,-1,105.776173285199,-1,0,-2.52287874528034,1,1,1,1,1,4.04409792788047,232.023021173299,97.7604371405509,0.000000000000000000000000636903601190947,101.182844616086,1.4218804514086,-2.58068854961404,0.0091385660279672,7.99997570375758,1.14471204378139,1.46707453344349,0.218752561885149,120.850517060147,5.68163475461046,0.880797842853672,101.18272375345,1.42188854022684,-2.58077656758202,0.0091540073481338,7.98790777914198,1.14362659212506,0.662312364808512,13224.800425414,17.8254387549056,355931.555191823,1.46708365670657,0.2187542835272,124.85053163014,5.68164112108387,0.119202157146328,6,18,3,6,1,"hill",40,20,1,1.46707453344349,101.182844616086,-2.58068854961404,7.99997570375758,NA,NA,5.68163475461046,0.880797842853672,-2.65674306423113,-2.74218728357174,-2.69996922555298,"5alpha-Dihydrotestosterone"
14573,10484812,10630211,741,"TP0000822H02",1.6382320441989,112.31101511879,57.5593952483801,102.123830093592,-1,105.183585313175,-0.522878745280338,0,-2.52287874528034,1,1,1,1,0,4.52565472377718,220.482249918388,93.1963670019428,0.0000000000000000000177537094246053,101.412430371415,3.49180376498085,-2.80296343453134,0.125843146669583,0.941941799739187,0.296019965250205,1.79595454540729,0.203417672433244,129.780720986232,6.628131622845,0.880797077979195,101.412420384727,NA,-2.80296863171229,NA,0.941935063043931,NA,1.99985963621821,NA,13.2041172382021,NA,1.79593885657437,NA,133.780720986257,6.62813725239468,0.119202922020805,6,18,3,6,1,"hill",40,20,1,1.79595454540729,101.412430371415,-2.80296343453134,0.941941799739187,NA,NA,6.628131622845,0.880797077979195,-3.45020164421006,-4.17568141489084,-3.81602231959573,"17-Methyltestosterone"
14588,10484827,10630226,741,"TP0000822F11",1.6382320441989,64.2250530785562,0.318471337579618,50.2830856334041,2,47.3460721868365,2,2,-0.522878745280338,1,1,1,1,0,2.83090641498999,166.174081674472,24.4053382896299,0.0000000000000424765364149647,77.0700636535458,35.4422812249871,1.85268923938945,0.375265762092618,0.849213843431232,0.11415249591743,0.685765203287672,0.305980092551568,104.848288806468,5.45559563270844,0.880796980434821,77.0700636563754,NA,1.85273409997892,NA,0.849206358148844,NA,3.92743499230782,NA,13.505081901933,NA,0.685896585891951,NA,108.848286948393,5.45600678319593,0.119203019565137,6,18,3,4,1,"hill",42,20,0.999999999999957,0.685765203287672,77.0700636535458,1.85268923938945,0.849213843431232,NA,NA,5.45559563270844,0.880796980434821,1.31645403220173,0.478745584538111,0.729011714793611,"Fenitrothion"
14613,10484852,10630251,741,"TP0000822D10",1.6382320441989,0.434782608695653,-1.95652173913044,-0.434782608695652,-2,0,-0.522878745280338,0,-2.52287874528034,1,NA,NA,NA,NA,-0.00950541613811254,58.4671457651924,1.06960792892214,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,2,0,0,"cnst",4,20,0,-0.00950541613811254,NA,NA,NA,NA,NA,1.06960792892214,1,NA,NA,NA,"Procymidone"
14622,10484861,10630260,741,"TP0000822D01",1.6382320441989,12.0950323974082,-3.99568034557236,9.43124550035997,2,9.50323974082073,2,2,-0.522878745280338,1,1,1,1,1,1.04379125509713,103.496157582124,4.45390726291604,0.000111297553882688,9.48430588179738,1.39340733893267,1.56908850060392,1.07566187216656,7.99978076784822,93.0948008453402,0.514729615704173,0.218029749349989,85.5436281198775,2.04710509610113,0.880699724055662,9.48477009761274,1.3925717601233,1.5695537222505,1.03769077342997,7.95925327081311,88.884303765582,3.97272224976974,155459.174209317,4.26086590466013,397012.08042795,0.514739862860734,0.218027620793742,89.5436410104746,2.04709600839758,0.119188978390456,6,18,3,1,0,"hill",13,20,0.999888702446117,0.514729615704173,9.48430588179738,1.56908850060392,7.99978076784822,NA,NA,2.04710509610113,0.880699724055662,NA,1.57304080378513,1.44980491807445,"Trifluralin"
14625,10484864,10630263,741,"TP0000822C10",1.6382320441989,7.17391304347826,-3.36956521739131,2.2463768115942,2,0.652173913043479,0,2,-0.522878745280338,1,NA,NA,NA,NA,0.397695559162388,77.6530114608413,2.20657825776596,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.397695559162388,NA,NA,NA,NA,NA,2.20657825776596,1,NA,NA,NA,"Ethoprop"
14627,10484866,10630265,741,"TP0000822C08",1.6382320441989,2.86016949152543,-4.02542372881356,0.635593220338985,-2,-0.211864406779661,-2,0,-2.52287874528034,1,NA,NA,NA,NA,0.407346387619585,75.5215543359617,1.82030175406526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.407346387619585,NA,NA,NA,NA,NA,1.82030175406526,1,NA,NA,NA,"Diethylstilbestrol"
14634,10484873,10630272,741,"TP0000822C01",1.6382320441989,52.6997840172786,-2.59179265658747,44.0964722822174,1.77815125038364,40.9287257019438,1.77815125038364,1.77815125038364,-0.698970004336019,1,1,1,1,0,2.80909804913281,164.71140860388,22.670685104702,0.0000000000000318923600866504,41.2487676241918,2.27388097283361,1.01173501753114,0.0534584948620287,2.13150926814143,0.321726537997129,0.84127169598667,0.249839736486641,102.8124448069,3.96090700177387,0.880797077989444,41.2487772861931,NA,1.0117354294891,NA,2.13150795040171,NA,3.72767629335665,NA,13.3249179241962,NA,0.841270435617635,NA,106.812444807121,3.96090544405536,0.119202922010524,6,18,3,3,1,"hill",41,20,0.999999999999968,0.84127169598667,41.2487676241918,1.01173501753114,2.13150926814143,NA,NA,3.96090700177387,0.880797077989444,0.999394582589881,0.604128347428283,0.564051057765215,"Abamectin"
14654,10484893,10630292,741,"TP0000821H05",1.6382320441989,2.49411764705883,-3.15294117647059,0.988235294117655,0,0.988235294117653,2,2,-0.522878745280338,1,NA,NA,NA,NA,0.193663721359754,67.2736578105824,1.42434482128965,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.193663721359754,NA,NA,NA,NA,NA,1.42434482128965,1,NA,NA,NA,"Oxamyl"
14658,10484897,10630296,741,"TP0000821H01",1.6382320441989,1.54440154440155,-2.8957528957529,0.418275418275419,1,0.386100386100386,0,2,-0.522878745280338,1,NA,NA,NA,NA,-0.100027485165916,56.9208921162883,1.09371448724476,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,-0.100027485165916,NA,NA,NA,NA,NA,1.09371448724476,1,NA,NA,NA,"Simazine"
14686,10484925,10630324,741,"TP0000821E09",1.6382320441989,110.031347962382,84.4305120167189,102.82131661442,-0.522878745280338,103.55276907001,-0.522878745280338,0,-2.52287874528034,1,1,1,1,1,3.78575991612276,245.680931044865,97.9075336989591,0.00000000000000000000000000472595311972091,99.576729898295,2.47929693533137,-3.47985269455674,1.11726274964452,0.968538541779476,1.12077669429873,1.59737784113528,0.221482049228219,124.68708231545,6.05029320381518,0.88709439034047,99.158157997743,7.67176867207428,-3.13624931648986,3.3209152817182,1.50868661675875,8.63726526728886,0.132808656006392,8.93358904964695,17.999999983036,1210.79887370506,1.6027203948494,0.223524471818862,128.809880785483,6.06650305628978,0.11290560965953,6,18,3,6,1,"hill",40,20,1,1.59737784113528,99.576729898295,-3.47985269455674,0.968538541779476,NA,NA,6.05029320381518,0.88709439034047,-4.09909092502206,-4.80626264533474,-4.46509227798737,"5alpha-Dihydrotestosterone"
14701,10484940,10630339,741,"TP0000821C05",1.6382320441989,57.0823529411765,1.64705882352942,55.2,0,55.8588235294118,0,0,-2.52287874528034,1,1,1,1,1,3.36662607235724,181.040659787138,32.9526515960797,0.00000000000000000000155106425445196,65.4353424078691,3.82322084988377,-0.961543343687402,0.0883742500838366,0.751465120107749,0.0618536413747243,0.501642009405695,0.216333159343315,85.4638245256093,2.0819643207463,0.880797078000815,65.4352972430053,3.82317117596247,-0.961545078602482,0.0883729455068134,0.751464468117211,0.0618525321981294,1.99994917250497,269483.518501862,7.6328811476154,1028493.97186908,0.501638326787373,0.21633287365865,89.4638245260462,2.08196397227882,0.119202921999185,6,18,3,5,1,"hill",42,20,1,0.501642009405695,65.4353424078691,-0.961543343687402,0.751465120107749,NA,NA,2.0819643207463,0.880797078000815,-1.43576869375707,-2.41258459171344,-2.23138606014309,"Spironolactone"
14704,10484943,10630342,741,"TP0000821C02",1.6382320441989,42.0849420849421,-4.34362934362935,28.957528957529,2,31.3706563706564,2,2,-0.522878745280338,1,1,1,1,0,1.30032554571477,128.784187448043,12.894482850655,0.0000240048399673884,50.4163802661512,NA,1.96955593821491,NA,7.99999468310268,NA,0.873688014386328,NA,107.763582222097,5.30629368119996,0.880775535156311,50.3816842899463,NA,1.96944145945435,NA,7.999999853491,NA,3.94308995530617,NA,5.63731396074472,NA,0.87269312956451,NA,111.763574613296,5.30653925974221,0.119200460003722,6,18,3,1,1,"hill",42,20,0.999975995160033,0.873688014386328,50.4163802661512,1.96955593821491,7.99999468310268,NA,NA,5.30629368119996,0.880775535156311,1.94679623140741,1.84873950791853,1.85027554525979,"Tetramethrin"
14714,10484953,10630352,741,"TP0000821B04",1.6382320441989,4.40487347703842,-2.43673851921275,0.874726647922522,-0.522878745280338,0.374882849109654,0,2,-0.522878745280338,1,NA,NA,NA,NA,0.195019780628484,68.7664872200627,1.57569762110821,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.195019780628484,NA,NA,NA,NA,NA,1.57569762110821,1,NA,NA,NA,"Propyzamide"
14720,10484959,10630358,741,"TP0000820H10",1.6382320441989,2.22913426645931,-2.74753758424054,0.639364091930194,0,0.36288232244687,0,0,-2.52287874528034,1,NA,NA,NA,NA,0.301088870973528,70.3022912900426,1.51050308805946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.301088870973528,NA,NA,NA,NA,NA,1.51050308805946,1,NA,NA,NA,"Bisphenol AF"
14721,10484960,10630359,741,"TP0000820H09",1.6382320441989,1.39968895800934,-2.54017625712804,0.91584586141352,-1,0.984966303784351,-1,0,-2.52287874528034,1,NA,NA,NA,NA,0.155726910632986,64.5745176805836,1.27650786365734,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.155726910632986,NA,NA,NA,NA,NA,1.27650786365734,1,NA,NA,NA,"Bisphenol B"
14752,10484991,10630390,741,"TP0000820F02",1.6382320441989,1.31578947368421,-3.03643724696357,0.202429149797571,-2,0.607287449392713,-2,0,-2.52287874528034,1,NA,NA,NA,NA,0.307153766153649,71.2170020387456,1.57705747537385,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.307153766153649,NA,NA,NA,NA,NA,1.57705747537385,1,NA,NA,NA,"Ethylparaben"
14756,10484995,10630394,741,"TP0000820E10",1.6382320441989,62.0528771384137,6.68740279937792,60.9815102816658,0,62.0528771384137,0,0,-2.52287874528034,1,1,1,1,1,3.57570152849173,187.67520518946,38.7989742464964,0.000000000000000000000437002590555965,68.5391248678159,3.724497634126,-1.25938607725324,0.0977597400908926,0.664990207573209,0.0558082090662708,0.620838525809009,0.21631317479938,89.5648549830764,2.30399767393022,0.880797082823497,68.5394263822803,3.72454621549705,-1.25937940721187,0.0977609459676289,0.66498657381161,0.0558081802211173,1.15296446067809,841.410077039144,7.83918002673074,5721.26919017548,0.620824083244375,0.216312000335184,93.5648550753794,2.30399905348992,0.119202917176503,6,18,3,6,1,"hill",42,20,1,0.620838525809009,68.5391248678159,-1.25938607725324,0.664990207573209,NA,NA,2.30399767393022,0.880797082823497,-1.83843512480371,-2.93178247045727,-2.6943583498852,"17beta-Estradiol"
14767,10485006,10630405,741,"TP0000820D11",1.6382320441989,116.207951070336,-2.03873598369011,80.3941556235133,2,94.8012232415902,2,2,-0.522878745280338,1,1,1,1,1,2.63296054499478,171.133264553476,37.3431798021108,0.00000000282645728866361,112.134284827171,12.5589658270145,1.69677267441621,0.0714161092197931,2.5428857858279,0.487361180699783,1.08058925846624,0.348372129608256,132.018637223916,16.488455696395,0.880797011796611,112.154749880724,24.8452641940769,1.69684202194775,0.0770511794969805,2.54259234185024,0.50695210706896,3.33493994802248,545.464111364104,2.98802001930615,1050.90242223895,1.08059482865543,0.348393877036882,136.018636010666,16.4883170653936,0.119202985376931,6,18,3,2,1,"hill",42,20,0.999999997173543,1.08058925846624,112.134284827171,1.69677267441621,2.5428857858279,NA,NA,16.488455696395,0.880797011796611,1.435891404362,1.17029308455217,1.32151299316842,"Prochloraz"
14815,10485054,10630453,741,"TP0000819G11",1.6382320441989,22.8630278063852,-1.75077239958806,17.2674219018194,2,21.2152420185376,2,2,-0.522878745280338,1,1,1,1,1,0.920009309013732,112.03870234762,7.68368778375865,0.000000466300917702548,21.7830188317231,NA,1.61252884356164,NA,7.99998598059751,NA,0.152439257803279,NA,83.1356902467631,3.49672663205161,0.880796546319245,22.092524515131,NA,1.61337333710115,NA,7.99998787957963,NA,2.34514924489936,NA,5.35588353330959,NA,0.152287675217647,NA,87.1356879429622,3.49683966066339,0.119202987379837,6,18,3,1,1,"hill",37,20,0.999999533699082,0.152439257803279,21.7830188317231,1.61252884356164,7.99998598059751,NA,NA,3.49672663205161,0.880796546319245,1.74376333173693,1.54558182256893,1.49324832085152,"Malathion"
14819,10485058,10630457,741,"TP0000819G07",1.6382320441989,16.0367722165475,-1.02145045965271,14.4024514811032,0,13.7895812053115,0,0,-2.52287874528034,1,1,1,1,1,1.79660676779265,127.25822080954,7.82404826425073,0.000000000000192360296355348,14.4764957578529,0.948695788130329,-0.803382430159829,0.0576037281228501,2.21127783963534,0.53951090150594,0.0565019335432308,0.219913935288069,69.049889564232,1.2928171787949,0.83925505893238,19.244126640817,NA,-0.64096238189214,NA,1.64032284898823,NA,0.034166207481833,NA,17.7088878887946,NA,0.045206090687758,NA,72.3552811081305,1.25235801290643,0.160744941067428,6,18,3,2,0,"hill",15,20,0.999999999999808,0.0565019335432308,14.4764957578529,-0.803382430159829,2.21127783963534,NA,NA,1.2928171787949,0.83925505893238,NA,-0.934095523740705,-1.23491685443493,"Estrone"
14822,10485061,10630460,741,"TP0000819G04",1.6382320441989,65.0602409638554,1.39017608897126,60.4263206672845,0,59.4995366079703,0,0,-2.52287874528034,1,1,1,1,1,3.34064975239595,180.800616632967,33.3195160330939,0.00000000000000000000427192475182734,72.8029755723315,5.47572409623524,-0.771190814668851,0.103964166046635,0.781986915779529,0.0639399054698376,0.519322472260947,0.226240437354397,87.2500277163872,2.29565298829277,0.880797081226409,72.8031393685082,5.47578377195222,-0.77118786710555,0.103965168083319,0.781984830097332,0.0639399434441437,1.97665874617454,1770.07432742123,4.5400839068294,4075.62910010655,0.519321137445427,0.226240392205425,91.2500277782677,2.29564931556806,0.119202918773591,6,18,3,5,1,"hill",42,20,1,0.519322472260947,72.8029755723315,-0.771190814668851,0.781986915779529,NA,NA,2.29565298829277,0.880797081226409,-1.31036658931524,-2.22939696587979,-1.99147019554325,"Spironolactone"
14827,10485066,10630465,741,"TP0000819F11",1.6382320441989,67.6622039134913,5.870236869207,63.2337796086509,0,61.0710607621009,0,0,-2.52287874528034,1,1,1,1,1,3.60630411496171,188.77200914406,40.0117087561706,0.00000000000000000000214704813764009,71.714121763686,3.81544618971096,-1.21425185136443,0.0965096438523363,0.621366752308476,0.0485862361159423,0.617953714700813,0.25770977625836,93.8454777149115,2.82247185987123,0.880797705345818,71.7160568644872,3.81611227701775,-1.21420607213219,0.0965235989956214,0.621343569701658,0.0485888852244767,0.397395663565195,29.8448327729004,17.1000471489975,1284.23154904338,0.617967196579149,0.257711973180255,97.8454896655342,2.82244252407363,0.119202294654182,6,18,3,6,1,"hill",42,20,1,0.617953714700813,71.714121763686,-1.21425185136443,0.621366752308476,NA,NA,2.82247185987123,0.880797705345818,-1.87823838825176,-3.03809590600479,-2.74996728173492,"17alpha-Estradiol"
14837,10485076,10630475,741,"TP0000819F01",1.6382320441989,3.25417766051011,-2.9023746701847,0.674289064790382,-1,0.879507475813545,-2.52287874528034,0,-2.52287874528034,1,NA,NA,NA,NA,0.366556796258691,73.8448922237963,1.70895240595599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.366556796258691,NA,NA,NA,NA,NA,1.70895240595599,1,NA,NA,NA,"Genistein"
14842,10485081,10630480,741,"TP0000819E08",1.6382320441989,115.11746680286,57.3033707865169,110.418794688458,0,114.606741573034,0,0,-2.52287874528034,1,1,1,1,0,4.44966416458392,220.427170813067,92.7598409782545,0.000000000000000000000834545463335907,105.282979883674,5.83242536792722,-2.78141607283532,0.119361474652659,0.70785651501011,0.291334166940112,1.60948476265041,0.209993384087318,123.610716814081,5.66481608916271,0.880797078002386,105.282657563852,NA,-2.78141560429015,NA,0.707867865096776,NA,1.69039753254394,NA,12.6922128411323,NA,1.60947629499171,NA,127.610716814548,5.66483361307809,0.119202921997614,6,18,3,6,1,"hill",40,20,1,1.60948476265041,105.282979883674,-2.78141607283532,0.70785651501011,NA,NA,5.66481608916271,0.880797078002386,-3.67119014098036,-4.6322146441667,-4.12948943121318,"17-Methyltestosterone"
14844,10485083,10630482,741,"TP0000819E06",1.6382320441989,2.77246653919693,-2.86806883365201,-0.0318674314850267,-0.522878745280338,-0.669216061185469,-2.52287874528034,0,-2.52287874528034,1,NA,NA,NA,NA,0.520204094497754,77.5002726919009,1.81252582543784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.520204094497754,NA,NA,NA,NA,NA,1.81252582543784,1,NA,NA,NA,"Bisphenol A"
14857,10485096,10630495,741,"TP0000819D05",1.6382320441989,2.77246653919693,-3.25047801147228,0.47801147227533,0,1.05162523900573,0,0,-2.52287874528034,1,NA,NA,NA,NA,0.473544730270539,76.0828837384316,1.75733788132087,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.473544730270539,NA,NA,NA,NA,NA,1.75733788132087,1,NA,NA,NA,"Bisphenol B"
14867,10485106,10630505,741,"TP0000819C07",1.6382320441989,2.14504596527069,-2.96220633299285,1.60027238678924,0,2.04290091930542,0,0,-2.52287874528034,1,NA,NA,NA,NA,0.208999120996287,67.2531511333044,1.40054230855997,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,3,0,0,"cnst",4,20,0,0.208999120996287,NA,NA,NA,NA,NA,1.40054230855997,1,NA,NA,NA,"Bisphenol AF"
